id_election;annee;type_election;tour;code_commune;libelle_commune;nom;nuance;parti_politique;famille_politique;voix;ratio_voix_inscrits;ratio_voix_exprimes
2024_euro_t1;2024;euro;1;69003;Albigny-Sur-Saône;EUROPE TERRITOIRES ÉCOLOGIE;LDVG;Divers gauche;Gauche;2;0.1;0.18
2024_euro_t1;2024;euro;1;69003;Albigny-Sur-Saône;EUROPE ÉCOLOGIE;LVEC;Divers extreme droite;Extreme droite;121;6.13;10.82
2024_euro_t1;2024;euro;1;69003;Albigny-Sur-Saône;FORTERESSE EUROPE;LEXD;Extreme droite;Extreme droite;0;0.0;0.0
2024_euro_t1;2024;euro;1;69003;Albigny-Sur-Saône;FRANCE LIBRE;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69003;Albigny-Sur-Saône;FREE PALESTINE;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69003;Albigny-Sur-Saône;GAUCHE UNIE;LCOM;Parti Communiste Francais;Gauche radicale;15;0.76;1.34
2024_euro_t1;2024;euro;1;69003;Albigny-Sur-Saône;HUMANITE SOUVERAINE;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69003;Albigny-Sur-Saône;L'EUROPE CA SUFFIT !;LEXD;Extreme droite;Extreme droite;8;0.41;0.72
2024_euro_t1;2024;euro;1;69003;Albigny-Sur-Saône;LA DROITE POUR FAIRE ENTENDRE LA VOIX DE LA FRANCE EN EUROPE;LLR;Les Republicains;Droite;126;6.38;11.27
2024_euro_t1;2024;euro;1;69003;Albigny-Sur-Saône;LA FRANCE FIERE, MENEE PAR MARION MARECHAL ET SOUTENUE PAR ÉRIC ZEMMOUR;LREC;Reconquete;Extreme droite;78;3.95;6.98
2024_euro_t1;2024;euro;1;69003;Albigny-Sur-Saône;LA RUCHE CITOYENNE;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69003;Albigny-Sur-Saône;LFI - UP;LFI;La France Insoumise;Gauche radicale;75;3.8;6.71
2024_euro_t1;2024;euro;1;69003;Albigny-Sur-Saône;LIBERTÉ DÉMOCRATIQUE FRANÇAISE;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69003;Albigny-Sur-Saône;LISTE ASSELINEAU-FREXIT;LDIV;Divers;Divers;7;0.35;0.63
2024_euro_t1;2024;euro;1;69003;Albigny-Sur-Saône;LUTTE OUVRIERE;LEXG;Extreme gauche;Extreme gauche;0;0.0;0.0
2024_euro_t1;2024;euro;1;69003;Albigny-Sur-Saône;La FRANCE REVIENT;LRN;Rassemblement National;Extreme droite;281;14.23;25.13
2024_euro_t1;2024;euro;1;69003;Albigny-Sur-Saône;NLP;LDIV;Divers;Divers;1;0.05;0.09
2024_euro_t1;2024;euro;1;69003;Albigny-Sur-Saône;NON À L'UE ET À L'OTAN, COMMUNISTES POUR LA PAIX ET LE PROGRÈS SOCIAL;LEXG;Extreme gauche;Extreme gauche;0;0.0;0.0
2024_euro_t1;2024;euro;1;69003;Albigny-Sur-Saône;PACE;LDIV;Divers;Divers;1;0.05;0.09
2024_euro_t1;2024;euro;1;69003;Albigny-Sur-Saône;PAIX ET DECROISSANCE;LEXG;Extreme gauche;Extreme gauche;0;0.0;0.0
2024_euro_t1;2024;euro;1;69003;Albigny-Sur-Saône;PARTI ANIMALISTE;LDIV;Divers;Divers;16;0.81;1.43
2024_euro_t1;2024;euro;1;69003;Albigny-Sur-Saône;PARTI PIRATE;LDIV;Divers;Divers;8;0.41;0.72
2024_euro_t1;2024;euro;1;69003;Albigny-Sur-Saône;PARTI REVOLUTIONNAIRE COMMUNISTES;LEXG;Extreme gauche;Extreme gauche;0;0.0;0.0
2024_euro_t1;2024;euro;1;69003;Albigny-Sur-Saône;POUR UNE AUTRE EUROPE;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69003;Albigny-Sur-Saône;POUR UNE DEMOCRATIE REELLE : DECIDONS NOUS-MEMES !;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69003;Albigny-Sur-Saône;PPL;LEXG;Extreme gauche;Extreme gauche;0;0.0;0.0
2024_euro_t1;2024;euro;1;69003;Albigny-Sur-Saône;PRENONS-NOUS EN MAIN;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69003;Albigny-Sur-Saône;REVEIL EUR;LUG;Union de la gauche;Gauche;176;8.91;15.74
2024_euro_t1;2024;euro;1;69003;Albigny-Sur-Saône;URGENCE REVOLUTION !;LEXG;Extreme gauche;Extreme gauche;1;0.05;0.09
2024_euro_t1;2024;euro;1;69003;Albigny-Sur-Saône;ÉQUINOXE;LECO;Europe Ecologie Les Verts;Ecologie;6;0.3;0.54
2024_euro_t1;2024;euro;1;69004;Alix;AR;LDVD;Divers droite;Droite;5;1.03;1.73
2024_euro_t1;2024;euro;1;69004;Alix;BESOIN D'EUROPE;LENS;Ensemble (Renaissance / LREM);Centre;45;9.28;15.57
2024_euro_t1;2024;euro;1;69004;Alix;CHANGER L'EUROPE;LDVG;Divers gauche;Gauche;0;0.0;0.0
2024_euro_t1;2024;euro;1;69004;Alix;DEFENDRE LES ENFANTS;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69004;Alix;DEMOCRATIE REPRESENTATIVE;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69004;Alix;EAC;LECO;Europe Ecologie Les Verts;Ecologie;0;0.0;0.0
2024_euro_t1;2024;euro;1;69004;Alix;ECOLOGIE POSITIVE;LECO;Europe Ecologie Les Verts;Ecologie;3;0.62;1.04
2024_euro_t1;2024;euro;1;69004;Alix;ESPERANTO;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69004;Alix;EUROPE TERRITOIRES ÉCOLOGIE;LDVG;Divers gauche;Gauche;2;0.41;0.69
2024_euro_t1;2024;euro;1;69004;Alix;EUROPE ÉCOLOGIE;LVEC;Divers extreme droite;Extreme droite;21;4.33;7.27
2024_euro_t1;2024;euro;1;69004;Alix;FORTERESSE EUROPE;LEXD;Extreme droite;Extreme droite;0;0.0;0.0
2024_euro_t1;2024;euro;1;69004;Alix;FRANCE LIBRE;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69004;Alix;FREE PALESTINE;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69004;Alix;GAUCHE UNIE;LCOM;Parti Communiste Francais;Gauche radicale;2;0.41;0.69
2024_euro_t1;2024;euro;1;69004;Alix;HUMANITE SOUVERAINE;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69004;Alix;L'EUROPE CA SUFFIT !;LEXD;Extreme droite;Extreme droite;2;0.41;0.69
2024_euro_t1;2024;euro;1;69004;Alix;LA DROITE POUR FAIRE ENTENDRE LA VOIX DE LA FRANCE EN EUROPE;LLR;Les Republicains;Droite;25;5.15;8.65
2024_euro_t1;2024;euro;1;69004;Alix;LA FRANCE FIERE, MENEE PAR MARION MARECHAL ET SOUTENUE PAR ÉRIC ZEMMOUR;LREC;Reconquete;Extreme droite;11;2.27;3.81
2024_euro_t1;2024;euro;1;69004;Alix;LA RUCHE CITOYENNE;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69004;Alix;LFI - UP;LFI;La France Insoumise;Gauche radicale;10;2.06;3.46
2024_euro_t1;2024;euro;1;69004;Alix;LIBERTÉ DÉMOCRATIQUE FRANÇAISE;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69004;Alix;LISTE ASSELINEAU-FREXIT;LDIV;Divers;Divers;3;0.62;1.04
2024_euro_t1;2024;euro;1;69004;Alix;LUTTE OUVRIERE;LEXG;Extreme gauche;Extreme gauche;0;0.0;0.0
2024_euro_t1;2024;euro;1;69004;Alix;La FRANCE REVIENT;LRN;Rassemblement National;Extreme droite;112;23.09;38.75
2024_euro_t1;2024;euro;1;69004;Alix;NLP;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69004;Alix;NON À L'UE ET À L'OTAN, COMMUNISTES POUR LA PAIX ET LE PROGRÈS SOCIAL;LEXG;Extreme gauche;Extreme gauche;0;0.0;0.0
2024_euro_t1;2024;euro;1;69004;Alix;PACE;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69004;Alix;PAIX ET DECROISSANCE;LEXG;Extreme gauche;Extreme gauche;0;0.0;0.0
2024_euro_t1;2024;euro;1;69004;Alix;PARTI ANIMALISTE;LDIV;Divers;Divers;9;1.86;3.11
2024_euro_t1;2024;euro;1;69004;Alix;PARTI PIRATE;LDIV;Divers;Divers;3;0.62;1.04
2024_euro_t1;2024;euro;1;69004;Alix;PARTI REVOLUTIONNAIRE COMMUNISTES;LEXG;Extreme gauche;Extreme gauche;0;0.0;0.0
2024_euro_t1;2024;euro;1;69004;Alix;POUR UNE AUTRE EUROPE;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69004;Alix;POUR UNE DEMOCRATIE REELLE : DECIDONS NOUS-MEMES !;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69004;Alix;PPL;LEXG;Extreme gauche;Extreme gauche;0;0.0;0.0
2024_euro_t1;2024;euro;1;69004;Alix;PRENONS-NOUS EN MAIN;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69004;Alix;REVEIL EUR;LUG;Union de la gauche;Gauche;34;7.01;11.76
2024_euro_t1;2024;euro;1;69004;Alix;URGENCE REVOLUTION !;LEXG;Extreme gauche;Extreme gauche;0;0.0;0.0
2024_euro_t1;2024;euro;1;69004;Alix;ÉQUINOXE;LECO;Europe Ecologie Les Verts;Ecologie;2;0.41;0.69
2024_euro_t1;2024;euro;1;69005;Ambérieux;AR;LDVD;Divers droite;Droite;7;1.69;2.67
2024_euro_t1;2024;euro;1;69005;Ambérieux;BESOIN D'EUROPE;LENS;Ensemble (Renaissance / LREM);Centre;35;8.43;13.36
2024_euro_t1;2024;euro;1;69005;Ambérieux;CHANGER L'EUROPE;LDVG;Divers gauche;Gauche;0;0.0;0.0
2024_euro_t1;2024;euro;1;69005;Ambérieux;DEFENDRE LES ENFANTS;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69005;Ambérieux;DEMOCRATIE REPRESENTATIVE;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69005;Ambérieux;EAC;LECO;Europe Ecologie Les Verts;Ecologie;3;0.72;1.15
2024_euro_t1;2024;euro;1;69005;Ambérieux;ECOLOGIE POSITIVE;LECO;Europe Ecologie Les Verts;Ecologie;0;0.0;0.0
2024_euro_t1;2024;euro;1;69005;Ambérieux;ESPERANTO;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69005;Ambérieux;EUROPE TERRITOIRES ÉCOLOGIE;LDVG;Divers gauche;Gauche;1;0.24;0.38
2024_euro_t1;2024;euro;1;69005;Ambérieux;EUROPE ÉCOLOGIE;LVEC;Divers extreme droite;Extreme droite;10;2.41;3.82
2024_euro_t1;2024;euro;1;69005;Ambérieux;FORTERESSE EUROPE;LEXD;Extreme droite;Extreme droite;0;0.0;0.0
2024_euro_t1;2024;euro;1;69005;Ambérieux;FRANCE LIBRE;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69005;Ambérieux;FREE PALESTINE;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69005;Ambérieux;GAUCHE UNIE;LCOM;Parti Communiste Francais;Gauche radicale;1;0.24;0.38
2024_euro_t1;2024;euro;1;69005;Ambérieux;HUMANITE SOUVERAINE;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69005;Ambérieux;L'EUROPE CA SUFFIT !;LEXD;Extreme droite;Extreme droite;1;0.24;0.38
2024_euro_t1;2024;euro;1;69005;Ambérieux;LA DROITE POUR FAIRE ENTENDRE LA VOIX DE LA FRANCE EN EUROPE;LLR;Les Republicains;Droite;15;3.61;5.73
2024_euro_t1;2024;euro;1;69005;Ambérieux;LA FRANCE FIERE, MENEE PAR MARION MARECHAL ET SOUTENUE PAR ÉRIC ZEMMOUR;LREC;Reconquete;Extreme droite;19;4.58;7.25
2024_euro_t1;2024;euro;1;69005;Ambérieux;LA RUCHE CITOYENNE;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69005;Ambérieux;LFI - UP;LFI;La France Insoumise;Gauche radicale;17;4.1;6.49
2024_euro_t1;2024;euro;1;69005;Ambérieux;LIBERTÉ DÉMOCRATIQUE FRANÇAISE;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69005;Ambérieux;LISTE ASSELINEAU-FREXIT;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69005;Ambérieux;LUTTE OUVRIERE;LEXG;Extreme gauche;Extreme gauche;0;0.0;0.0
2024_euro_t1;2024;euro;1;69005;Ambérieux;La FRANCE REVIENT;LRN;Rassemblement National;Extreme droite;135;32.53;51.53
2024_euro_t1;2024;euro;1;69005;Ambérieux;NLP;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69005;Ambérieux;NON À L'UE ET À L'OTAN, COMMUNISTES POUR LA PAIX ET LE PROGRÈS SOCIAL;LEXG;Extreme gauche;Extreme gauche;0;0.0;0.0
2024_euro_t1;2024;euro;1;69005;Ambérieux;PACE;LDIV;Divers;Divers;0;0.0;0.0
2024_euro_t1;2024;euro;1;69005;Ambérieux;PAIX ET DECROISSANCE;LEXG;Extreme gauche;Extreme gauche;0;0.0;0.0
2024_euro_t1;2024;euro;1;69005;Ambérieux;PARTI ANIMALISTE;LDIV;Divers;Divers;3;0.72;1.15
