id_election;annee;type_election;tour;code_departement;libelle_departement;code_commune;libelle_commune;inscrits;abstentions;votants;nuls;exprimes;taux_participation;taux_abstention;taux_nuls_inscrits;taux_exprimes_inscrits
2014_euro_t1;2014;euro;1;69;Rhône;69219;Saint-Laurent-D'Agny;1714;918;796;25;771;46.44;53.56;1.46;44.98
2014_euro_t1;2014;euro;1;69;Rhône;69220;Saint-Laurent-De-Chamousset;1281;699;582;23;559;45.43;54.57;1.8;43.64
2014_euro_t1;2014;euro;1;69;Rhône;69221;Saint-Laurent-De-Vaux;165;57;108;0;108;65.45;34.55;0.0;65.45
2014_euro_t1;2014;euro;1;69;Rhône;69222;Saint-Laurent-D'Oingt;707;362;345;26;319;48.8;51.2;3.68;45.12
2014_euro_t1;2014;euro;1;69;Rhône;69223;Saint-Loup;838;454;384;15;369;45.82;54.18;1.79;44.03
2014_euro_t1;2014;euro;1;69;Rhône;69224;Saint-Mamert;56;16;40;3;37;71.43;28.57;5.36;66.07
2014_euro_t1;2014;euro;1;69;Rhône;69225;Saint-Marcel-L'Eclairé;423;213;210;11;199;49.65;50.35;2.6;47.04
2014_euro_t1;2014;euro;1;69;Rhône;69227;Saint-Martin-En-Haut;3072;1713;1359;45;1314;44.24;55.76;1.46;42.77
2014_euro_t1;2014;euro;1;69;Rhône;69228;Saint-Maurice-Sur-Dargoire;1715;891;824;24;800;48.05;51.95;1.4;46.65
2014_euro_t1;2014;euro;1;69;Rhône;69229;Saint-Nizier-D'Azergues;564;307;257;18;239;45.57;54.43;3.19;42.38
2014_euro_t1;2014;euro;1;69;Rhône;69230;Sainte-Paule;252;132;120;3;117;47.62;52.38;1.19;46.43
2014_euro_t1;2014;euro;1;69;Rhône;69231;Saint-Pierre-La-Palud;1870;1095;775;28;747;41.44;58.56;1.5;39.95
2014_euro_t1;2014;euro;1;69;Rhône;69233;Saint-Romain-Au-Mont-D'Or;850;411;439;14;425;51.65;48.35;1.65;50.0
2014_euro_t1;2014;euro;1;69;Rhône;69234;Saint-Romain-De-Popey;1154;625;529;17;512;45.84;54.16;1.47;44.37
2014_euro_t1;2014;euro;1;69;Rhône;69235;Saint-Romain-En-Gal;1263;687;576;13;563;45.61;54.39;1.03;44.58
2014_euro_t1;2014;euro;1;69;Rhône;69236;Saint-Romain-En-Gier;379;228;151;6;145;39.84;60.16;1.58;38.26
2014_euro_t1;2014;euro;1;69;Rhône;69237;Saint-Sorlin;505;204;301;5;296;59.6;40.4;0.99;58.61
2014_euro_t1;2014;euro;1;69;Rhône;69238;Saint-Symphorien-Sur-Coise;2522;1493;1029;49;980;40.8;59.2;1.94;38.86
2014_euro_t1;2014;euro;1;69;Rhône;69239;Saint-Vérand;891;456;435;18;417;48.82;51.18;2.02;46.8
2014_euro_t1;2014;euro;1;69;Rhône;69240;Saint-Vincent-De-Reins;547;334;213;14;199;38.94;61.06;2.56;36.38
2014_euro_t1;2014;euro;1;69;Rhône;69241;Taluyers;1759;982;777;24;753;44.17;55.83;1.36;42.81
2014_euro_t1;2014;euro;1;69;Rhône;69242;Taponas;618;363;255;13;242;41.26;58.74;2.1;39.16
2014_euro_t1;2014;euro;1;69;Rhône;69243;Tarare;6583;4308;2275;88;2187;34.56;65.44;1.34;33.22
2014_euro_t1;2014;euro;1;69;Rhône;69244;Tassin-La-Demi-Lune;12970;6745;6225;101;6124;48.0;52.0;0.78;47.22
2014_euro_t1;2014;euro;1;69;Rhône;69245;Ternand;564;324;240;16;224;42.55;57.45;2.84;39.72
2014_euro_t1;2014;euro;1;69;Rhône;69246;Theizé;926;472;454;15;439;49.03;50.97;1.62;47.41
2014_euro_t1;2014;euro;1;69;Rhône;69247;Thel;248;160;88;6;82;35.48;64.52;2.42;33.06
2014_euro_t1;2014;euro;1;69;Rhône;69248;Thizy-Les-Bourgs;4122;2309;1813;94;1719;43.98;56.02;2.28;41.7
2014_euro_t1;2014;euro;1;69;Rhône;69249;Thurins;2101;1128;973;25;948;46.31;53.69;1.19;45.12
2014_euro_t1;2014;euro;1;69;Rhône;69250;La Tour-De-Salvagny;2958;1396;1562;44;1518;52.81;47.19;1.49;51.32
2014_euro_t1;2014;euro;1;69;Rhône;69251;Trades;102;46;56;4;52;54.9;45.1;3.92;50.98
2014_euro_t1;2014;euro;1;69;Rhône;69252;Trèves;579;327;252;16;236;43.52;56.48;2.76;40.76
2014_euro_t1;2014;euro;1;69;Rhône;69253;Tupin-Et-Semons;491;265;226;5;221;46.03;53.97;1.02;45.01
2014_euro_t1;2014;euro;1;69;Rhône;69254;Valsonne;583;325;258;16;242;44.25;55.75;2.74;41.51
2014_euro_t1;2014;euro;1;69;Rhône;69255;Vaugneray;3686;1890;1796;59;1737;48.72;51.28;1.6;47.12
2014_euro_t1;2014;euro;1;69;Rhône;69256;Vaulx-En-Velin;21873;17270;4603;145;4458;21.04;78.96;0.66;20.38
2014_euro_t1;2014;euro;1;69;Rhône;69257;Vaux-En-Beaujolais;765;423;342;15;327;44.71;55.29;1.96;42.75
2014_euro_t1;2014;euro;1;69;Rhône;69258;Vauxrenard;282;131;151;11;140;53.55;46.45;3.9;49.65
2014_euro_t1;2014;euro;1;69;Rhône;69259;Vénissieux;28503;20478;8025;278;7747;28.15;71.85;0.98;27.18
2014_euro_t1;2014;euro;1;69;Rhône;69260;Vernaison;3046;1657;1389;40;1349;45.6;54.4;1.31;44.29
2014_euro_t1;2014;euro;1;69;Rhône;69261;Vernay;59;25;34;2;32;57.63;42.37;3.39;54.24
2014_euro_t1;2014;euro;1;69;Rhône;69263;Villechenève;618;338;280;11;269;45.31;54.69;1.78;43.53
2014_euro_t1;2014;euro;1;69;Rhône;69264;Villefranche-Sur-Saône;18921;12375;6546;163;6383;34.6;65.4;0.86;33.74
2014_euro_t1;2014;euro;1;69;Rhône;69265;Ville-Sur-Jarnioux;617;306;311;13;298;50.41;49.59;2.11;48.3
2014_euro_t1;2014;euro;1;69;Rhône;69266;Villeurbanne;79390;50084;29306;702;28604;36.91;63.09;0.88;36.03
2014_euro_t1;2014;euro;1;69;Rhône;69267;Villié-Morgon;1698;1058;640;20;620;37.69;62.31;1.18;36.51
2014_euro_t1;2014;euro;1;69;Rhône;69268;Vourles;2556;1321;1235;25;1210;48.32;51.68;0.98;47.34
2014_euro_t1;2014;euro;1;69;Rhône;69269;Yzeron;745;387;358;11;347;48.05;51.95;1.48;46.58
2014_euro_t1;2014;euro;1;69;Rhône;69270;Chaponnay;3056;1582;1474;30;1444;48.23;51.77;0.98;47.25
2014_euro_t1;2014;euro;1;69;Rhône;69271;Chassieu;7582;4102;3480;73;3407;45.9;54.1;0.96;44.94
2014_euro_t1;2014;euro;1;69;Rhône;69272;Communay;3225;1711;1514;45;1469;46.95;53.05;1.4;45.55
2014_euro_t1;2014;euro;1;69;Rhône;69273;Corbas;7013;4023;2990;104;2886;42.64;57.36;1.48;41.15
2014_euro_t1;2014;euro;1;69;Rhône;69275;Décines-Charpieu;16492;10532;5960;169;5791;36.14;63.86;1.02;35.11
2014_euro_t1;2014;euro;1;69;Rhône;69276;Feyzin;5835;3752;2083;69;2014;35.7;64.3;1.18;34.52
2014_euro_t1;2014;euro;1;69;Rhône;69277;Genas;9733;5393;4340;89;4251;44.59;55.41;0.91;43.68
2014_euro_t1;2014;euro;1;69;Rhône;69278;Genay;3797;2279;1518;49;1469;39.98;60.02;1.29;38.69
2014_euro_t1;2014;euro;1;69;Rhône;69279;Jonage;4412;2572;1840;53;1787;41.7;58.3;1.2;40.5
2014_euro_t1;2014;euro;1;69;Rhône;69280;Jons;923;544;379;8;371;41.06;58.94;0.87;40.2
2014_euro_t1;2014;euro;1;69;Rhône;69281;Marennes;1193;646;547;20;527;45.85;54.15;1.68;44.17
2014_euro_t1;2014;euro;1;69;Rhône;69282;Meyzieu;20368;12617;7751;192;7559;38.05;61.95;0.94;37.11
2014_euro_t1;2014;euro;1;69;Rhône;69283;Mions;8532;5027;3505;97;3408;41.08;58.92;1.14;39.94
2014_euro_t1;2014;euro;1;69;Rhône;69284;Montanay;2318;1201;1117;39;1078;48.19;51.81;1.68;46.51
2014_euro_t1;2014;euro;1;69;Rhône;69285;Pusignan;2728;1743;985;22;963;36.11;63.89;0.81;35.3
2014_euro_t1;2014;euro;1;69;Rhône;69286;Rillieux-La-Pape;17281;11026;6255;174;6081;36.2;63.8;1.01;35.19
2014_euro_t1;2014;euro;1;69;Rhône;69287;Saint-Bonnet-De-Mure;5108;3035;2073;50;2023;40.58;59.42;0.98;39.6
2014_euro_t1;2014;euro;1;69;Rhône;69288;Saint-Laurent-De-Mure;4013;2438;1575;46;1529;39.25;60.75;1.15;38.1
2014_euro_t1;2014;euro;1;69;Rhône;69289;Saint-Pierre-De-Chandieu;3456;1916;1540;35;1505;44.56;55.44;1.01;43.55
2014_euro_t1;2014;euro;1;69;Rhône;69290;Saint-Priest;26491;17497;8994;259;8735;33.95;66.05;0.98;32.97
2014_euro_t1;2014;euro;1;69;Rhône;69291;Saint-Symphorien-D'Ozon;3641;2113;1528;46;1482;41.97;58.03;1.26;40.7
2014_euro_t1;2014;euro;1;69;Rhône;69292;Sathonay-Camp;3246;1902;1344;47;1297;41.4;58.6;1.45;39.96
2014_euro_t1;2014;euro;1;69;Rhône;69293;Sathonay-Village;1769;877;892;26;866;50.42;49.58;1.47;48.95
2014_euro_t1;2014;euro;1;69;Rhône;69294;Sérézin-Du-Rhône;1908;1080;828;40;788;43.4;56.6;2.1;41.3
2014_euro_t1;2014;euro;1;69;Rhône;69295;Simandres;1187;628;559;19;540;47.09;52.91;1.6;45.49
2014_euro_t1;2014;euro;1;69;Rhône;69296;Solaize;2041;1098;943;35;908;46.2;53.8;1.71;44.49
2014_euro_t1;2014;euro;1;69;Rhône;69297;Ternay;3534;1990;1544;36;1508;43.69;56.31;1.02;42.67
2014_euro_t1;2014;euro;1;69;Rhône;69298;Toussieu;1874;973;901;40;861;48.08;51.92;2.13;45.94
2014_euro_t1;2014;euro;1;69;Rhône;69299;Colombier-Saugnieu;1782;1031;751;26;725;42.14;57.86;1.46;40.68
2017_legi_t1;2017;legi;1;69;Rhône;69001;Affoux;257;104;153;6;147;59.53;40.47;2.33;57.2
2017_legi_t1;2017;legi;1;69;Rhône;69002;Aigueperse;225;119;106;0;105;47.11;52.89;0.0;46.67
2017_legi_t1;2017;legi;1;69;Rhône;69003;Albigny-Sur-Saône;1665;844;821;1;814;49.31;50.69;0.06;48.89
2017_legi_t1;2017;legi;1;69;Rhône;69004;Alix;454;217;237;0;236;52.2;47.8;0.0;51.98
2017_legi_t1;2017;legi;1;69;Rhône;69005;Ambérieux;419;221;198;5;190;47.26;52.74;1.19;45.35
2017_legi_t1;2017;legi;1;69;Rhône;69006;Amplepuis;3593;1843;1750;9;1714;48.71;51.29;0.25;47.7
2017_legi_t1;2017;legi;1;69;Rhône;69007;Ampuis;1996;938;1058;6;1038;53.01;46.99;0.3;52.0
2017_legi_t1;2017;legi;1;69;Rhône;69008;Ancy;462;197;265;1;261;57.36;42.64;0.22;56.49
2017_legi_t1;2017;legi;1;69;Rhône;69009;Anse;4573;2275;2298;4;2267;50.25;49.75;0.09;49.57
2017_legi_t1;2017;legi;1;69;Rhône;69010;L'Arbresle;4134;2170;1964;8;1932;47.51;52.49;0.19;46.73
2017_legi_t1;2017;legi;1;69;Rhône;69012;Les Ardillats;509;230;279;1;276;54.81;45.19;0.2;54.22
2017_legi_t1;2017;legi;1;69;Rhône;69013;Arnas;2646;1366;1280;8;1263;48.37;51.63;0.3;47.73
2017_legi_t1;2017;legi;1;69;Rhône;69014;Aveize;787;355;432;1;425;54.89;45.11;0.13;54.0
2017_legi_t1;2017;legi;1;69;Rhône;69015;Avenas;116;46;70;1;69;60.34;39.66;0.86;59.48
2017_legi_t1;2017;legi;1;69;Rhône;69016;Azolette;129;62;67;3;64;51.94;48.06;2.33;49.61
2017_legi_t1;2017;legi;1;69;Rhône;69017;Bagnols;590;311;279;1;273;47.29;52.71;0.17;46.27
2017_legi_t1;2017;legi;1;69;Rhône;69018;Beaujeu;1324;709;615;1;610;46.45;53.55;0.08;46.07
2017_legi_t1;2017;legi;1;69;Rhône;69019;Belleville;4717;2762;1955;14;1919;41.45;58.55;0.3;40.68
2017_legi_t1;2017;legi;1;69;Rhône;69020;Belmont-D'Azergues;496;228;268;0;263;54.03;45.97;0.0;53.02
2017_legi_t1;2017;legi;1;69;Rhône;69021;Bessenay;1632;714;918;5;908;56.25;43.75;0.31;55.64
2017_legi_t1;2017;legi;1;69;Rhône;69022;Bibost;378;185;193;0;193;51.06;48.94;0.0;51.06
2017_legi_t1;2017;legi;1;69;Rhône;69023;Blacé;1133;535;598;1;594;52.78;47.22;0.09;52.43
2017_legi_t1;2017;legi;1;69;Rhône;69024;Val D'Oingt;3081;1429;1652;1;1628;53.62;46.38;0.03;52.84
2017_legi_t1;2017;legi;1;69;Rhône;69026;Le Breuil;344;160;184;2;182;53.49;46.51;0.58;52.91
2017_legi_t1;2017;legi;1;69;Rhône;69027;Brignais;8748;4568;4180;12;4134;47.78;52.22;0.14;47.26
2017_legi_t1;2017;legi;1;69;Rhône;69028;Brindas;4425;1997;2428;10;2401;54.87;45.13;0.23;54.26
2017_legi_t1;2017;legi;1;69;Rhône;69029;Bron;21979;11540;10439;42;10309;47.5;52.5;0.19;46.9
2017_legi_t1;2017;legi;1;69;Rhône;69030;Brullioles;621;288;333;1;326;53.62;46.38;0.16;52.5
2017_legi_t1;2017;legi;1;69;Rhône;69031;Brussieu;855;402;453;2;440;52.98;47.02;0.23;51.46
2017_legi_t1;2017;legi;1;69;Rhône;69032;Bully;1449;726;723;2;713;49.9;50.1;0.14;49.21
2017_legi_t1;2017;legi;1;69;Rhône;69033;Cailloux-Sur-Fontaines;1972;850;1122;3;1111;56.9;43.1;0.15;56.34
2017_legi_t1;2017;legi;1;69;Rhône;69034;Caluire-Et-Cuire;31732;15534;16198;21;16082;51.05;48.95;0.07;50.68
2017_legi_t1;2017;legi;1;69;Rhône;69035;Cenves;313;152;161;0;159;51.44;48.56;0.0;50.8
2017_legi_t1;2017;legi;1;69;Rhône;69036;Cercié;761;388;373;1;366;49.01;50.99;0.13;48.09
2017_legi_t1;2017;legi;1;69;Rhône;69037;Chambost-Allières;580;290;290;0;289;50.0;50.0;0.0;49.83
2017_legi_t1;2017;legi;1;69;Rhône;69038;Chambost-Longessaigne;696;343;353;0;347;50.72;49.28;0.0;49.86
2017_legi_t1;2017;legi;1;69;Rhône;69039;Chamelet;487;241;246;3;240;50.51;49.49;0.62;49.28
2017_legi_t1;2017;legi;1;69;Rhône;69040;Champagne-Au-Mont-D'Or;3825;1867;1958;14;1928;51.19;48.81;0.37;50.41
2017_legi_t1;2017;legi;1;69;Rhône;69042;La Chapelle-Sur-Coise;420;170;250;0;246;59.52;40.48;0.0;58.57
2017_legi_t1;2017;legi;1;69;Rhône;69043;Chaponost;6501;2796;3705;11;3668;56.99;43.01;0.17;56.42
2017_legi_t1;2017;legi;1;69;Rhône;69044;Charbonnières-Les-Bains;4305;1991;2314;6;2292;53.75;46.25;0.14;53.24
2017_legi_t1;2017;legi;1;69;Rhône;69045;Charentay;885;401;484;1;477;54.69;45.31;0.11;53.9
2017_legi_t1;2017;legi;1;69;Rhône;69046;Charly;3703;1643;2060;2;2046;55.63;44.37;0.05;55.25
2017_legi_t1;2017;legi;1;69;Rhône;69047;Charnay;713;302;411;1;406;57.64;42.36;0.14;56.94
2017_legi_t1;2017;legi;1;69;Rhône;69048;Chassagny;1058;497;561;5;548;53.02;46.98;0.47;51.8
2017_legi_t1;2017;legi;1;69;Rhône;69049;Chasselay;2287;1113;1174;4;1160;51.33;48.67;0.17;50.72
2017_legi_t1;2017;legi;1;69;Rhône;69050;Châtillon;1648;812;836;3;822;50.73;49.27;0.18;49.88
2017_legi_t1;2017;legi;1;69;Rhône;69051;Chaussan;840;337;503;0;495;59.88;40.12;0.0;58.93
2017_legi_t1;2017;legi;1;69;Rhône;69052;Chazay-D'Azergues;3287;1475;1812;0;1795;55.13;44.87;0.0;54.61
2017_legi_t1;2017;legi;1;69;Rhône;69053;Chénas;419;208;211;1;209;50.36;49.64;0.24;49.88
2017_legi_t1;2017;legi;1;69;Rhône;69054;Chénelette;298;144;154;0;153;51.68;48.32;0.0;51.34
2017_legi_t1;2017;legi;1;69;Rhône;69055;Les Chères;978;462;516;0;507;52.76;47.24;0.0;51.84
2017_legi_t1;2017;legi;1;69;Rhône;69056;Chessy-Les-Mines;1353;639;714;2;697;52.77;47.23;0.15;51.52
2017_legi_t1;2017;legi;1;69;Rhône;69057;Chevinay;435;169;266;0;262;61.15;38.85;0.0;60.23
2017_legi_t1;2017;legi;1;69;Rhône;69058;Chiroubles;301;137;164;1;163;54.49;45.51;0.33;54.15
2017_legi_t1;2017;legi;1;69;Rhône;69059;Civrieux-D'Azergues;1095;506;589;1;581;53.79;46.21;0.09;53.06
2017_legi_t1;2017;legi;1;69;Rhône;69060;Claveisolles;461;244;217;1;210;47.07;52.93;0.22;45.55
2017_legi_t1;2017;legi;1;69;Rhône;69061;Cogny;928;466;462;1;459;49.78;50.22;0.11;49.46
2017_legi_t1;2017;legi;1;69;Rhône;69062;Coise;608;250;358;2;348;58.88;41.12;0.33;57.24
2017_legi_t1;2017;legi;1;69;Rhône;69063;Collonges-Au-Mont-D'Or;3293;1563;1730;2;1721;52.54;47.46;0.06;52.26
2017_legi_t1;2017;legi;1;69;Rhône;69064;Condrieu;2705;1338;1367;5;1343;50.54;49.46;0.18;49.65
2017_legi_t1;2017;legi;1;69;Rhône;69065;Corcelles-En-Beaujolais;664;352;312;0;306;46.99;53.01;0.0;46.08
2017_legi_t1;2017;legi;1;69;Rhône;69066;Cours;3287;1471;1816;6;1789;55.25;44.75;0.18;54.43
2017_legi_t1;2017;legi;1;69;Rhône;69067;Courzieu;869;427;442;3;437;50.86;49.14;0.35;50.29
2017_legi_t1;2017;legi;1;69;Rhône;69068;Couzon-Au-Mont-D'Or;1780;820;960;5;951;53.93;46.07;0.28;53.43
2017_legi_t1;2017;legi;1;69;Rhône;69069;Craponne;7965;3685;4280;15;4216;53.74;46.26;0.19;52.93
2017_legi_t1;2017;legi;1;69;Rhône;69070;Cublize;899;423;476;3;466;52.95;47.05;0.33;51.84
2017_legi_t1;2017;legi;1;69;Rhône;69071;Curis-Au-Mont-D'Or;840;332;508;1;505;60.48;39.52;0.12;60.12
2017_legi_t1;2017;legi;1;69;Rhône;69072;Dardilly;6488;2910;3578;8;3548;55.15;44.85;0.12;54.69
2017_legi_t1;2017;legi;1;69;Rhône;69073;Dareizé;371;167;204;2;200;54.99;45.01;0.54;53.91
2017_legi_t1;2017;legi;1;69;Rhône;69074;Denicé;1133;464;669;3;659;59.05;40.95;0.26;58.16
2017_legi_t1;2017;legi;1;69;Rhône;69075;Dième;125;47;78;0;77;62.4;37.6;0.0;61.6
2017_legi_t1;2017;legi;1;69;Rhône;69076;Dommartin;2181;935;1246;1;1238;57.13;42.87;0.05;56.76
2017_legi_t1;2017;legi;1;69;Rhône;69077;Dracé;690;360;330;2;328;47.83;52.17;0.29;47.54
2017_legi_t1;2017;legi;1;69;Rhône;69078;Duerne;578;241;337;0;335;58.3;41.7;0.0;57.96
2017_legi_t1;2017;legi;1;69;Rhône;69080;Echalas;1235;611;624;0;611;50.53;49.47;0.0;49.47
2017_legi_t1;2017;legi;1;69;Rhône;69081;Ecully;13510;7331;6179;16;6115;45.74;54.26;0.12;45.26
2017_legi_t1;2017;legi;1;69;Rhône;69082;Emeringes;203;90;113;0;113;55.67;44.33;0.0;55.67
2017_legi_t1;2017;legi;1;69;Rhône;69083;Eveux;854;379;475;0;471;55.62;44.38;0.0;55.15
2017_legi_t1;2017;legi;1;69;Rhône;69084;Fleurie;979;484;495;2;491;50.56;49.44;0.2;50.15
2017_legi_t1;2017;legi;1;69;Rhône;69085;Fleurieu-Sur-Saône;1038;435;603;2;600;58.09;41.91;0.19;57.8
2017_legi_t1;2017;legi;1;69;Rhône;69086;Fleurieux-Sur-L'Arbresle;1808;808;1000;2;987;55.31;44.69;0.11;54.59
2017_legi_t1;2017;legi;1;69;Rhône;69087;Fontaines-Saint-Martin;2290;997;1293;10;1283;56.46;43.54;0.44;56.03
2017_legi_t1;2017;legi;1;69;Rhône;69088;Fontaines-Sur-Saône;4772;2462;2310;10;2281;48.41;51.59;0.21;47.8
2017_legi_t1;2017;legi;1;69;Rhône;69089;Francheville;9523;3973;5550;12;5492;58.28;41.72;0.13;57.67
2017_legi_t1;2017;legi;1;69;Rhône;69090;Frontenas;642;303;339;1;334;52.8;47.2;0.16;52.02
2017_legi_t1;2017;legi;1;69;Rhône;69091;Givors;11213;7571;3642;15;3574;32.48;67.52;0.13;31.87
2017_legi_t1;2017;legi;1;69;Rhône;69092;Gleizé;5575;2894;2681;7;2652;48.09;51.91;0.13;47.57
2017_legi_t1;2017;legi;1;69;Rhône;69093;Grandris;765;384;381;1;373;49.8;50.2;0.13;48.76
2017_legi_t1;2017;legi;1;69;Rhône;69094;Grézieu-La-Varenne;3980;1930;2050;6;2031;51.51;48.49;0.15;51.03
2017_legi_t1;2017;legi;1;69;Rhône;69095;Grézieu-Le-Marché;598;260;338;1;330;56.52;43.48;0.17;55.18
2017_legi_t1;2017;legi;1;69;Rhône;69096;Grigny;6030;3624;2406;7;2364;39.9;60.1;0.12;39.2
2017_legi_t1;2017;legi;1;69;Rhône;69097;Les Haies;635;306;329;1;323;51.81;48.19;0.16;50.87
2017_legi_t1;2017;legi;1;69;Rhône;69098;Les Halles;306;171;135;1;134;44.12;55.88;0.33;43.79
2017_legi_t1;2017;legi;1;69;Rhône;69099;Haute-Rivoire;987;522;465;2;455;47.11;52.89;0.2;46.1
2017_legi_t1;2017;legi;1;69;Rhône;69100;Irigny;6362;3194;3168;13;3127;49.8;50.2;0.2;49.15
2017_legi_t1;2017;legi;1;69;Rhône;69101;Jarnioux;494;240;254;2;247;51.42;48.58;0.4;50.0
2017_legi_t1;2017;legi;1;69;Rhône;69102;Joux;535;275;260;0;252;48.6;51.4;0.0;47.1
2017_legi_t1;2017;legi;1;69;Rhône;69103;Juliénas;711;324;387;4;377;54.43;45.57;0.56;53.02
2017_legi_t1;2017;legi;1;69;Rhône;69104;Jullié;338;138;200;1;197;59.17;40.83;0.3;58.28
2017_legi_t1;2017;legi;1;69;Rhône;69105;Lacenas;724;319;405;0;399;55.94;44.06;0.0;55.11
2017_legi_t1;2017;legi;1;69;Rhône;69106;Lachassagne;834;323;511;0;510;61.27;38.73;0.0;61.15
2017_legi_t1;2017;legi;1;69;Rhône;69107;Lamure-Sur-Azergues;742;378;364;1;355;49.06;50.94;0.13;47.84
2017_legi_t1;2017;legi;1;69;Rhône;69108;Lancié;675;342;333;0;328;49.33;50.67;0.0;48.59
2017_legi_t1;2017;legi;1;69;Rhône;69109;Lantignié;678;345;333;0;328;49.12;50.88;0.0;48.38
2017_legi_t1;2017;legi;1;69;Rhône;69110;Larajasse;1428;749;679;1;673;47.55;52.45;0.07;47.13
2017_legi_t1;2017;legi;1;69;Rhône;69111;Légny;490;242;248;0;243;50.61;49.39;0.0;49.59
2017_legi_t1;2017;legi;1;69;Rhône;69112;Lentilly;4463;2098;2365;4;2346;52.99;47.01;0.09;52.57
2017_legi_t1;2017;legi;1;69;Rhône;69113;Létra;575;249;326;5;321;56.7;43.3;0.87;55.83
2017_legi_t1;2017;legi;1;69;Rhône;69115;Limas;3209;1462;1747;1;1731;54.44;45.56;0.03;53.94
2017_legi_t1;2017;legi;1;69;Rhône;69116;Limonest;2571;1163;1408;3;1394;54.76;45.24;0.12;54.22
2017_legi_t1;2017;legi;1;69;Rhône;69117;Lissieu;2569;1210;1359;2;1350;52.9;47.1;0.08;52.55
2017_legi_t1;2017;legi;1;69;Rhône;69118;Loire-Sur-Rhône;1863;954;909;3;902;48.79;51.21;0.16;48.42
2017_legi_t1;2017;legi;1;69;Rhône;69119;Longes;722;367;355;3;345;49.17;50.83;0.42;47.78
2017_legi_t1;2017;legi;1;69;Rhône;69120;Longessaigne;435;187;248;3;241;57.01;42.99;0.69;55.4
2017_legi_t1;2017;legi;1;69;Rhône;69121;Lozanne;1874;905;969;0;958;51.71;48.29;0.0;51.12
2017_legi_t1;2017;legi;1;69;Rhône;69122;Lucenay;1372;631;741;2;733;54.01;45.99;0.15;53.43
2017_legi_t1;2017;legi;1;69;Rhône;69123;Lyon;296676;137212;159464;420;157885;53.75;46.25;0.14;53.22
2017_legi_t1;2017;legi;1;69;Rhône;69124;Marchampt;374;151;223;0;222;59.63;40.37;0.0;59.36
2017_legi_t1;2017;legi;1;69;Rhône;69125;Marcilly-D'Azergues;722;325;397;1;393;54.99;45.01;0.14;54.43
2017_legi_t1;2017;legi;1;69;Rhône;69126;Marcy;565;195;370;2;365;65.49;34.51;0.35;64.6
2017_legi_t1;2017;legi;1;69;Rhône;69127;Marcy-L'Etoile;2261;988;1273;2;1266;56.3;43.7;0.09;55.99
2017_legi_t1;2017;legi;1;69;Rhône;69130;Meaux-La-Montagne;191;82;109;0;107;57.07;42.93;0.0;56.02
2017_legi_t1;2017;legi;1;69;Rhône;69131;Messimy;2627;1193;1434;4;1417;54.59;45.41;0.15;53.94
2017_legi_t1;2017;legi;1;69;Rhône;69132;Meys;608;265;343;2;337;56.41;43.59;0.33;55.43
2017_legi_t1;2017;legi;1;69;Rhône;69133;Millery;3196;1474;1722;4;1701;53.88;46.12;0.13;53.22
2017_legi_t1;2017;legi;1;69;Rhône;69134;Moiré;178;56;122;0;121;68.54;31.46;0.0;67.98
2017_legi_t1;2017;legi;1;69;Rhône;69135;Monsols;589;307;282;0;280;47.88;52.12;0.0;47.54
2017_legi_t1;2017;legi;1;69;Rhône;69136;Montagny;1987;962;1025;1;1010;51.59;48.41;0.05;50.83
2017_legi_t1;2017;legi;1;69;Rhône;69137;Montmelas-Saint-Sorlin;271;102;169;0;168;62.36;37.64;0.0;61.99
2017_legi_t1;2017;legi;1;69;Rhône;69138;Montromant;328;143;185;0;185;56.4;43.6;0.0;56.4
2017_legi_t1;2017;legi;1;69;Rhône;69139;Montrottier;1051;497;554;2;538;52.71;47.29;0.19;51.19
2017_legi_t1;2017;legi;1;69;Rhône;69140;Morancé;1584;725;859;7;843;54.23;45.77;0.44;53.22
2017_legi_t1;2017;legi;1;69;Rhône;69141;Mornant;4479;1902;2577;6;2550;57.54;42.46;0.13;56.93
2017_legi_t1;2017;legi;1;69;Rhône;69142;La Mulatière;3948;2095;1853;4;1834;46.94;53.06;0.1;46.45
2017_legi_t1;2017;legi;1;69;Rhône;69143;Neuville-Sur-Saône;4748;2535;2213;12;2179;46.61;53.39;0.25;45.89
2017_legi_t1;2017;legi;1;69;Rhône;69145;Odenas;602;277;325;2;320;53.99;46.01;0.33;53.16
2017_legi_t1;2017;legi;1;69;Rhône;69147;Les Olmes;643;307;336;1;326;52.26;47.74;0.16;50.7
2017_legi_t1;2017;legi;1;69;Rhône;69148;Orliénas;1809;819;990;2;980;54.73;45.27;0.11;54.17
2017_legi_t1;2017;legi;1;69;Rhône;69149;Oullins;16939;8342;8597;20;8475;50.75;49.25;0.12;50.03
2017_legi_t1;2017;legi;1;69;Rhône;69150;Ouroux;246;86;160;0;160;65.04;34.96;0.0;65.04
2017_legi_t1;2017;legi;1;69;Rhône;69151;Le Perréon;1040;477;563;1;556;54.13;45.87;0.1;53.46
2017_legi_t1;2017;legi;1;69;Rhône;69152;Pierre-Bénite;6417;3765;2652;12;2623;41.33;58.67;0.19;40.88
2017_legi_t1;2017;legi;1;69;Rhône;69153;Poleymieux-Au-Mont-D'Or;780;315;465;3;459;59.62;40.38;0.38;58.85
