id_election;annee;type_election;code_commune;libelle_commune;famille_gagnante;euro_centre_ratio;euro_divers_ratio;euro_droite_ratio;euro_extreme_droite_ratio;euro_extreme_gauche_ratio;euro_gauche_ratio;euro_gauche_radicale_ratio;euro_famille_gagnante;euro_taux_participation;euro_droite_souverainiste_ratio;euro_ecologie_ratio;population;nb_logements;nb_residences_principales;nb_logements_vacants;densite;superficie_km2;actifs_2022;chomeurs_2022;actifs_occupes_2022;inactifs_2022;taux_chomage_2022;revenu_median;taux_pauvrete;part_chomeurs;part_foyers_imposes;d1_revenu;d9_revenu;ratio_interdecile;nb_immigres;nb_non_immigres;total_delits;nb_menages;nb_personnes_menages
2024_legi_t1;2024;legi;69134;Moiré;Extreme droite;22.38;5.59;13.29;38.46;0.0;9.79;8.39;Extreme droite;69.05;;2.1;243.0;119.574977164198;96.3436123348018;10.5597112860892;119.7;2.03;112.400881057269;4.2819383259912;108.118942731278;27.8325991189428;3.81;30920.0;;2.6;-18.35;15500.0;45225.0;3.05;7;236;0.0;93.0;230.0
2024_legi_t1;2024;legi;69135;Monsols;Extreme droite;16.29;4.42;12.37;48.99;0.51;7.83;7.7;Extreme droite;59.1;;1.89;1923.0;1271.14568885486;846.432960487728;176.963636819636;23.0;83.6;874.408661309258;75.3286513460861;799.080009963172;276.943015024634;8.61;21080.0;;2.6;-18.35;15500.0;45225.0;3.05;121;1802;23.0;798.0;1746.0
2024_legi_t1;2024;legi;69136;Montagny;Extreme droite;16.37;3.62;10.33;50.75;0.45;10.11;6.18;Extreme droite;59.72;;2.19;3212.0;1321.02679104775;1235.5940141487;71.1939807492039;386.99;8.3;1476.83256359536;104.828220368546;1372.00434322681;414.504439929284;7.1;27760.0;;2.0;-18.4;16830.0;46600.0;2.8;179;3033;73.0;1268.0;3344.0
2024_legi_t1;2024;legi;69137;Montmelas-Saint-Sorlin;Gauche;14.15;5.19;14.62;38.68;0.0;13.21;8.96;Extreme droite;63.91;;5.19;530.0;215.583884136053;184.335955374563;16.1279632317368;125.0;4.24;246.065420356095;12.0558853693015;234.009534986793;57.566510429366;4.9;27240.0;;2.6;-18.35;15500.0;45225.0;3.05;17;513;0.0;169.0;434.0
2024_legi_t1;2024;legi;69138;Montromant;Centre;19.7;5.42;10.84;37.93;0.0;14.78;9.36;Extreme droite;59.49;;1.97;447.0;230.0;182.0;16.0;40.67;10.99;225.0;14.0;211.0;44.0;6.22;22850.0;;2.6;-18.35;15500.0;45225.0;3.05;10;437;0.0;175.0;443.0
2024_legi_t1;2024;legi;69139;Montrottier;Extreme droite;14.79;3.24;10.48;51.46;0.46;14.18;3.39;Extreme droite;61.69;;2.0;1393.0;741.0;626.0;77.0;60.3;23.1;647.0;39.0;608.0;179.0;6.03;23730.0;;2.6;-18.35;15500.0;45225.0;3.05;38;1355;0.0;610.0;1408.0
2024_legi_t1;2024;legi;69140;Morancé;Extreme droite;20.22;2.59;13.4;43.47;0.17;12.88;4.15;Extreme droite;63.49;;3.11;2267.0;985.0;914.0;55.0;245.08;9.25;1114.0;55.0;1059.0;261.0;4.94;29600.0;;2.2;-20.6;17510.0;52660.0;3.0;66;2201;21.0;880.0;2262.0
2024_legi_t1;2024;legi;69141;Mornant;Extreme droite;16.95;2.99;13.28;41.57;0.38;15.74;6.98;Extreme droite;64.33;;2.1;6261.0;2898.89969396542;2718.93327433684;142.34632061018;397.27;15.76;2920.42247108422;183.776756460556;2736.64571462367;809.251878351629;6.29;27260.0;;2.3;-17.9;16290.0;44720.0;2.7;217;6044;233.0;2632.0;6165.0
2024_legi_t1;2024;legi;69142;La Mulatière;Gauche;15.55;3.42;12.32;37.21;0.54;13.99;15.75;Extreme droite;52.94;;1.22;6554.0;3720.85342421666;3213.37467820179;441.285866099892;3601.1;1.82;3040.32306244635;387.613524914478;2652.70953753188;927.727997641685;12.75;22750.0;;3.4;-19.4;11060.0;40960.0;3.7;1146;5408;402.0;3073.0;6239.0
2024_legi_t1;2024;legi;69143;Neuville-Sur-Saône;Gauche;15.12;4.6;10.96;37.42;0.52;15.27;14.31;Extreme droite;54.53;;1.8;7807.0;4275.0;3803.0;423.0;1427.24;5.47;3624.0;366.0;3258.0;975.0;10.1;23150.0;;3.2;-16.0;12150.0;40090.0;3.3;1068;6739;448.0;3626.0;7416.0
2024_legi_t1;2024;legi;69145;Odenas;Extreme droite;17.77;2.92;10.34;46.15;0.27;10.61;9.02;Extreme droite;62.42;;2.92;943.0;452.881504509582;377.384188402013;52.0319340741354;104.55;9.02;451.291041000428;26.6226600670814;424.668380933346;93.1519478540252;5.9;23900.0;;2.6;-18.35;15500.0;45225.0;3.05;27;916;0.0;355.0;922.0
2024_legi_t1;2024;legi;69148;Orliénas;Centre;16.5;2.5;12.72;44.13;0.15;15.67;5.6;Extreme droite;65.49;;2.73;2633.0;1161.12160552024;1065.1694903876;73.4327411729371;252.69;10.42;1352.01417445515;57.8336981465266;1294.18047630863;292.612741161452;4.28;30280.0;;2.0;-21.0;17110.0;52020.0;3.0;87;2546;41.0;1025.0;2640.0
2024_legi_t1;2024;legi;69149;Oullins;Gauche;11.95;4.78;8.2;36.58;0.75;16.42;18.95;Extreme droite;55.0;;2.37;37928.0;19574.9425150741;17853.8858437911;1400.80171407707;4271.17;8.88;18688.0571985809;2149.76176176969;16538.2954368112;5767.20664396544;11.5;24040.0;;3.1;-16.2;12530.0;39500.0;3.2;5556;32372;1951.0;12189.0;25270.0
2024_legi_t1;2024;legi;69151;Le Perréon;Extreme droite;13.69;4.28;12.7;51.5;0.29;7.42;7.99;Extreme droite;62.77;;2.14;1496.0;680.606436678674;601.128764148227;46.871447902571;102.61;14.58;746.197392922708;35.9001188868209;710.297274035887;195.198256197271;4.81;24720.0;;2.6;-18.35;15500.0;45225.0;3.05;41;1455;6.0;561.0;1370.0
2024_legi_t1;2024;legi;69153;Poleymieux-Au-Mont-D'Or;Centre;21.47;3.07;14.65;38.84;0.34;16.01;3.24;Centre;69.28;;2.39;1394.0;459.777131419629;422.385182267087;23.2436440677965;224.48;6.21;835.940254041767;27.6855632701815;808.254690771585;161.257360256742;3.31;35970.0;;2.6;-18.35;15500.0;45225.0;3.05;40;1354;22.0;400.0;1074.0
2024_legi_t1;2024;legi;69154;Pollionnay;Extreme droite;17.29;3.53;11.04;46.06;0.36;12.31;6.88;Extreme droite;61.69;;2.53;2966.0;1204.38002125924;1107.28837249697;72.342797116985;187.72;15.8;1447.56943503915;71.2808816922057;1376.28855334694;299.845339321512;4.92;28690.0;;3.0;-19.1;16550.0;50150.0;3.0;119;2847;39.0;1121.0;2756.0
2024_legi_t1;2024;legi;69155;Pomeys;Centre;16.1;3.6;11.36;43.18;1.14;14.2;7.77;Extreme droite;57.7;;2.65;1133.0;488.0;449.0;23.0;86.49;13.1;568.0;19.0;549.0;118.0;3.35;25480.0;;2.6;-18.35;15500.0;45225.0;3.05;24;1109;0.0;434.0;1120.0
2024_legi_t1;2024;legi;69156;Pommiers;Droite;22.07;3.0;15.09;38.29;0.3;13.74;5.18;Extreme droite;66.19;;2.33;2629.0;1159.0;1068.0;50.0;338.79;7.76;1291.0;62.0;1229.0;298.0;4.8;30730.0;;2.7;-21.9;18660.0;53300.0;2.9;83;2546;80.0;1045.0;2688.0
2024_legi_t1;2024;legi;69157;Pontcharra-Sur-Turdine;Extreme droite;16.76;3.9;12.26;49.04;0.32;9.37;6.75;Extreme droite;55.91;;1.61;5283.0;2436.0;2223.0;160.0;221.32;23.87;2560.0;154.0;2406.0;576.0;6.02;25190.0;;2.3;-15.8;15980.0;39720.0;2.5;183;5100;154.0;2195.0;5428.0
2024_legi_t1;2024;legi;69159;Pouilly-Le-Monial;Extreme droite;16.89;2.62;11.37;48.33;0.17;12.6;5.69;Extreme droite;59.46;;2.34;;;;;;;;;;;;27510.0;;1.8;-18.9;17340.0;46130.0;2.7;;;;1527.0;3968.0
2024_legi_t1;2024;legi;69160;Poule-Les-Echarmeaux;Extreme droite;13.62;4.27;13.01;48.98;1.42;10.37;6.3;Extreme droite;58.43;;2.03;1027.0;659.141637921621;453.85003052475;77.1095305832151;32.89;31.23;467.2208744201;46.7959498588562;420.424924561244;138.420591317499;10.02;23210.0;;2.6;-18.35;15500.0;45225.0;3.05;29;998;8.0;453.0;1053.0
2024_legi_t1;2024;legi;69161;Propières;Extreme droite;11.16;3.26;9.77;58.6;0.0;10.7;4.19;Extreme droite;54.84;;2.33;477.0;364.099435360679;248.089664471191;32.0026954177898;29.81;16.0;199.690167641958;18.49760636825;181.192561273708;54.94740682727;9.26;20760.0;;2.6;-18.35;15500.0;45225.0;3.05;8;469;0.0;215.0;418.0
2024_legi_t1;2024;legi;69162;Quincié-En-Beaujolais;Droite;21.78;3.43;11.66;46.48;0.69;9.95;3.26;Extreme droite;59.53;;2.74;1382.0;750.651499950449;606.611779508097;68.4944125180416;62.68;22.05;703.950392480304;29.8229151597071;674.127477320597;120.175533777762;4.24;23660.0;;2.6;-18.35;15500.0;45225.0;3.05;35;1347;9.0;583.0;1368.0
2024_legi_t1;2024;legi;69163;Quincieux;Extreme droite;13.78;4.24;9.67;51.01;0.51;11.31;7.27;Extreme droite;61.26;;2.21;3620.0;1514.04382305784;1417.27338652895;75.8768195510605;204.29;17.72;1866.645779462;107.942355839885;1758.70342362212;386.039146877729;5.78;26670.0;;2.4;-16.5;16410.0;42080.0;2.6;209;3411;84.0;1353.0;3465.0
2024_legi_t1;2024;legi;69164;Ranchal;Extreme droite;17.96;6.59;10.18;40.12;0.0;16.17;7.19;Extreme droite;59.79;;1.8;311.0;292.0777190828;146.224465300849;34.4375738096273;20.54;15.14;147.447855246908;13.0593028642326;134.388552382675;45.0095455351003;8.86;21590.0;;2.6;-18.35;15500.0;45225.0;3.05;12;299;0.0;152.0;298.0
2024_legi_t1;2024;legi;69165;Régnié-Durette;Extreme droite;16.7;1.44;12.03;49.19;0.18;12.39;6.28;Extreme droite;67.14;;1.8;1159.0;550.0;474.0;47.0;98.89;11.72;557.0;27.0;530.0;142.0;4.85;24530.0;;2.6;-18.35;15500.0;45225.0;3.05;33;1126;5.0;443.0;1072.0
2024_legi_t1;2024;legi;69166;Riverie;Gauche;19.83;8.26;9.92;32.23;0.83;11.57;13.22;Extreme droite;62.44;;4.13;307.0;146.308298954598;112.308298954598;13.3939393939394;730.95;0.42;150.403099895262;8.20159821669335;142.201501678569;40.3060366190084;5.45;25620.0;;2.6;-18.35;15500.0;45225.0;3.05;5;302;0.0;102.0;256.0
2024_legi_t1;2024;legi;69167;Rivolet;Extreme droite;17.18;1.37;10.65;42.61;0.34;11.34;13.75;Extreme droite;67.81;;2.75;588.0;260.0;239.0;17.0;36.07;16.3;288.0;14.0;274.0;81.0;4.86;25220.0;;2.6;-18.35;15500.0;45225.0;3.05;11;577;0.0;230.0;583.0
2024_legi_t1;2024;legi;69168;Rochetaillée-Sur-Saône;Centre;19.4;3.34;13.51;35.77;0.16;17.33;7.95;Extreme droite;63.07;;2.54;1546.0;648.987302916509;595.500319761838;46.4226646248086;1198.45;1.29;767.649249540547;84.2427010726206;683.406548467926;215.585983558671;10.97;29240.0;;2.6;-18.35;15500.0;45225.0;3.05;137;1409;57.0;565.0;1500.0
2024_legi_t1;2024;legi;69169;Ronno;Extreme droite;13.53;1.76;12.65;57.65;0.29;6.76;3.53;Extreme droite;64.0;;3.82;650.0;364.179233541873;275.664727413538;24.9656299336328;28.36;22.92;309.483301743502;13.6127490591511;295.870552684351;68.3722951192882;4.4;23420.0;;2.6;-18.35;15500.0;45225.0;3.05;15;635;0.0;271.0;636.0
2024_legi_t1;2024;legi;69170;Rontalon;Extreme droite;12.48;3.4;13.61;46.69;0.19;12.1;9.26;Extreme droite;58.46;;2.27;1167.0;522.638292440357;482.612167642762;18.901225598864;92.11;12.67;599.283079692946;30.8473670925311;568.435712600415;148.066877894078;5.15;25080.0;;2.6;-18.35;15500.0;45225.0;3.05;19;1148;7.0;455.0;1132.0
2024_legi_t1;2024;legi;69171;Sain-Bel;Extreme droite;13.03;4.45;7.93;46.36;0.11;15.53;10.64;Extreme droite;53.17;;1.95;2568.0;1240.0;1146.0;78.0;697.83;3.68;1300.0;101.0;1199.0;379.0;7.77;24670.0;;3.1;-15.9;13730.0;40080.0;2.9;207;2361;76.0;1111.0;2527.0
2024_legi_t1;2024;legi;69172;Salles-Arbuissonnas-En-Beaujolais;Extreme droite;13.62;4.88;12.34;47.3;0.51;12.34;5.66;Extreme droite;67.06;;3.34;789.0;388.960593123483;326.536698520929;41.3099302516899;181.38;4.35;419.08957592006;23.6428864201867;395.446689499874;94.6972595138207;5.64;26240.0;;2.6;-18.35;15500.0;45225.0;3.05;20;769;0.0;323.0;807.0
2024_legi_t1;2024;legi;69173;Sarcey;Extreme droite;13.96;2.29;13.5;48.51;0.0;12.81;5.03;Extreme droite;61.16;;3.89;979.0;472.780412223363;439.369118178126;14.1744883828282;98.0;9.99;527.6816532305;30.2643813052659;497.417271925234;85.6428028044199;5.74;27830.0;;2.6;-18.35;15500.0;45225.0;3.05;11;968;18.0;419.0;1020.0
2024_legi_t1;2024;legi;69174;Les Sauvages;Extreme droite;16.78;3.69;15.77;45.64;0.0;8.39;7.38;Extreme droite;63.66;;2.35;621.0;279.68719374696;248.948347298077;12.2955385795534;49.48;12.55;330.659302213511;22.5002744454402;308.159027768071;51.3768422476093;6.8;23270.0;;2.6;-18.35;15500.0;45225.0;3.05;21;600;0.0;247.0;609.0
2024_legi_t1;2024;legi;69175;Savigny;Extreme droite;15.59;2.49;12.99;46.78;0.73;12.99;6.65;Extreme droite;61.84;;1.77;1970.0;947.439119238593;859.53795974558;55.1937513095663;91.97;21.42;1003.47795622162;60.1143334184134;943.363622803205;242.12561818754;5.99;26350.0;;2.4;-16.6;15580.0;42830.0;2.7;48;1922;26.0;832.0;2039.0
2024_legi_t1;2024;legi;69176;Soucieu-En-Jarrest;Extreme droite;17.96;3.07;10.21;43.46;0.5;15.24;6.59;Extreme droite;57.34;;2.97;4652.0;1952.79600553136;1786.85711293518;150.6801438517;327.61;14.2;2362.4779270059;117.722463095012;2244.75546391088;525.418116533659;4.98;27650.0;;2.2;-17.4;16720.0;43650.0;2.6;179;4473;105.0;1716.0;4460.0
2024_legi_t1;2024;legi;69177;Sourcieux-Les-Mines;Extreme droite;14.76;3.84;9.0;43.17;0.71;16.18;9.2;Extreme droite;62.28;;3.13;2098.0;902.389261303529;833.29566082506;41.6755050505051;210.64;9.96;1076.14636168937;64.9509568568433;1011.19540483253;248.748674576789;6.04;28150.0;;2.6;-17.2;17840.0;44960.0;2.5;56;2042;15.0;826.0;2132.0
2024_legi_t1;2024;legi;69178;Souzy;Extreme droite;9.25;4.11;12.67;57.88;0.0;9.25;5.48;Extreme droite;59.05;;1.37;767.0;379.0;332.0;28.0;150.69;5.09;384.0;31.0;353.0;75.0;8.07;22510.0;;2.6;-18.35;15500.0;45225.0;3.05;16;751;0.0;295.0;707.0
2024_legi_t1;2024;legi;69179;Saint-Andéol-Le-Château;Extreme droite;18.09;2.49;10.13;47.29;0.38;12.78;6.39;Extreme droite;59.52;;2.44;4198.0;1753.82576366202;1665.01594712332;73.8523737532317;168.93;24.85;2112.39199620648;78.7902771408991;2033.60171906558;465.984013741612;3.73;27940.0;;2.2;-17.8;17910.0;44400.0;2.5;144;4054;105.0;1613.0;4169.0
2024_legi_t1;2024;legi;69180;Saint-André-La-Côte;Extreme droite;13.61;3.4;13.61;46.26;0.0;11.56;8.16;Extreme droite;69.72;;3.4;274.0;135.409048250089;119.07434495497;3.26694065902372;57.44;4.77;145.620178105468;4.52079499531967;141.099383110148;34.7887979492655;3.1;25880.0;;2.6;-18.35;15500.0;45225.0;3.05;5;269;0.0;112.0;248.0
2024_legi_t1;2024;legi;69181;Saint-Appolinaire;Extreme droite;12.62;4.85;5.83;52.43;0.0;11.65;8.74;Extreme droite;69.62;;3.88;235.0;126.758701948589;84.6219019485892;15.1260307692307;41.01;5.73;111.501800214612;3.98220715052184;107.51959306409;42.8467924886831;3.57;23190.0;;2.6;-18.35;15500.0;45225.0;3.05;6;229;0.0;76.0;195.0
2024_legi_t1;2024;legi;69182;Saint-Bonnet-Des-Bruyères;Droite;8.72;1.74;11.05;61.05;0.58;8.14;8.14;Extreme droite;55.21;;0.58;372.0;274.0;187.0;27.0;17.55;21.2;165.0;12.0;153.0;45.0;7.27;20380.0;;2.6;-18.35;15500.0;45225.0;3.05;6;366;0.0;179.0;354.0
2024_legi_t1;2024;legi;69183;Saint-Bonnet-Le-Troncy;Extreme droite;8.78;6.08;10.81;49.32;0.68;14.19;9.46;Extreme droite;61.54;;0.68;311.0;231.444264869096;141.444264869096;26.1627906976744;19.87;15.65;114.930568329036;12.0717406941877;102.858827634848;48.2818036998149;10.5;20390.0;;2.6;-18.35;15500.0;45225.0;3.05;13;298;0.0;143.0;293.0
2024_legi_t1;2024;legi;69184;Sainte-Catherine;Extreme droite;14.77;3.63;13.08;50.85;0.48;8.23;5.81;Extreme droite;60.34;;3.15;981.0;489.196385251209;428.826775394946;41.252566735113;71.29;13.76;533.673696666169;40.6010954351495;493.072601231019;94.6043683673298;7.61;25380.0;;2.6;-18.35;15500.0;45225.0;3.05;22;959;0.0;425.0;1022.0
2024_legi_t1;2024;legi;69186;Saint-Clément-De-Vers;Extreme droite;13.45;1.68;10.92;63.87;0.84;7.56;0.84;Extreme droite;64.58;;0.84;205.0;147.738132135549;82.1332832923239;20.8742700864808;22.88;8.96;85.1019561824078;4.94778815013999;80.1541680322678;37.7392493803939;5.81;21850.0;;2.6;-18.35;15500.0;45225.0;3.05;6;199;0.0;92.0;199.0
2024_legi_t1;2024;legi;69187;Saint-Clément-Les-Places;Extreme droite;12.37;2.34;9.7;49.83;0.33;13.38;9.36;Extreme droite;63.54;;2.68;669.0;334.774445112905;283.266212019898;37.587089013816;53.86;12.42;335.440466876551;10.6405518761359;324.799915000415;76.2744562539003;3.17;23090.0;;2.6;-18.35;15500.0;45225.0;3.05;29;640;0.0;289.0;689.0
2024_legi_t1;2024;legi;69188;Saint-Clément-Sous-Valsonne;Extreme droite;10.0;6.45;8.71;52.26;0.65;10.32;8.71;Extreme droite;52.15;;2.9;904.0;397.45722682961;335.428311166959;38.6409638554215;62.3;14.51;431.118786318686;31.4876211430448;399.631165175641;110.523323477055;7.3;23400.0;;2.6;-18.35;15500.0;45225.0;3.05;29;875;0.0;324.0;818.0
2024_legi_t1;2024;legi;69189;Sainte-Colombe;Extreme droite;15.41;4.17;11.24;43.22;0.23;15.06;8.23;Extreme droite;59.99;;2.43;1994.0;1252.96593337634;1074.88552966658;141.520850630278;1246.25;1.6;892.549103861221;79.9456476088532;812.603456252368;235.077540630676;8.96;24540.0;;2.5;-19.4;13320.0;44910.0;3.4;180;1814;51.0;1052.0;2017.0
2024_legi_t1;2024;legi;69190;Sainte-Consorce;Centre;18.1;3.08;13.06;41.98;0.19;14.65;7.09;Extreme droite;65.56;;1.87;2109.0;915.560392300629;862.169335320327;42.5151009287586;362.99;5.81;1035.96139785686;43.7819746528969;992.179423203965;281.76931193179;4.23;30200.0;;2.6;-21.8;17690.0;53530.0;3.0;88;2021;30.0;854.0;2177.0
2024_legi_t1;2024;legi;69191;Saint-Cyr-Au-Mont-D'Or;Centre;27.23;2.06;18.48;34.14;0.03;11.75;4.09;Centre;64.69;;2.21;6113.0;2957.41385676639;2464.93420612221;327.183712538694;838.55;7.29;2657.69869073205;214.863924007785;2442.83476672426;848.594585867083;8.08;40340.0;;2.3;-29.1;16070.0;98480.0;6.1;497;5616;283.0;2320.0;5898.0
2024_legi_t1;2024;legi;69192;Saint-Cyr-Le-Chatoux;Extreme droite;15.74;5.56;11.11;46.3;0.0;12.04;7.41;Extreme droite;79.14;;1.85;156.0;68.264015465341;59.1372549019608;3.04225352112675;24.84;6.28;77.490196078431;3.05882352941175;74.4313725490192;14.2745098039215;3.95;25650.0;;2.6;-18.35;15500.0;45225.0;3.05;5;151;0.0;59.0;147.0
2024_legi_t1;2024;legi;69193;Saint-Cyr-Sur-Le-Rhône;Extreme droite;19.03;2.15;11.73;45.92;0.14;14.31;4.01;Extreme droite;66.7;;2.72;1273.0;547.293218888038;497.071181813297;46.1222789461906;211.46;6.02;598.519115620557;30.7274503171701;567.791665303387;193.1918171998;5.13;31000.0;;2.6;-18.35;15500.0;45225.0;3.05;54;1219;19.0;493.0;1310.0
2024_legi_t1;2024;legi;69194;Saint-Didier-Au-Mont-D'Or;Centre;25.83;2.05;21.45;32.68;0.05;11.71;4.69;Centre;67.61;;1.54;7405.0;3157.0;2942.0;125.0;887.89;8.34;3152.0;215.0;2937.0;967.0;6.82;42270.0;;2.2;-30.6;19880.0;99840.0;5.0;402;7003;238.0;2765.0;7133.0
2024_legi_t1;2024;legi;69196;Saint-Didier-Sur-Beaujeu;Extreme droite;13.78;3.15;11.42;49.21;0.79;9.06;11.42;Extreme droite;53.94;;1.18;603.0;301.749274434723;261.498238586263;13.0815866507492;41.24;14.62;301.595815146711;20.6540706612068;280.941744485505;70.69564217636;6.85;23770.0;;2.6;-18.35;15500.0;45225.0;3.05;17;586;0.0;249.0;570.0
2024_legi_t1;2024;legi;69197;Saint-Etienne-Des-Oullières;Extreme droite;15.69;2.27;10.94;52.73;0.21;11.15;4.75;Extreme droite;55.82;;2.27;2236.0;988.896785089763;894.18699398922;68.2317849864133;231.47;9.66;1143.48717978437;72.8479106758351;1070.63926910853;261.671856721512;6.37;25040.0;;2.1;-15.8;15570.0;38630.0;2.5;61;2175;27.0;871.0;2201.0
2024_legi_t1;2024;legi;69198;Saint-Etienne-La-Varenne;Extreme droite;14.32;3.24;12.43;53.78;0.27;8.65;4.59;Extreme droite;62.19;;2.7;783.0;363.728972101842;316.470265634181;29.7935323383082;112.5;6.96;427.309716064721;14.3448991923362;412.964816872384;80.0129400420968;3.36;25860.0;;2.6;-18.35;15500.0;45225.0;3.05;19;764;0.0;294.0;719.0
2024_legi_t1;2024;legi;69199;Saint-Fons;Gauche;6.02;5.73;3.34;27.31;1.11;7.13;48.5;Gauche radicale;38.68;;0.86;19549.0;8168.32639985014;7673.76843683545;434.42538762459;3225.91;6.06;8419.74675100555;1667.77788069799;6751.96887030757;3422.45187969114;19.81;16880.0;;4.7;-10.4;9350.0;28390.0;3.0;6236;13313;1150.0;6639.0;16898.0
2024_legi_t1;2024;legi;69200;Saint-Forgeux;Extreme droite;15.82;2.61;12.14;56.53;1.08;5.99;4.76;Extreme droite;54.28;;1.08;1538.0;751.0;653.0;62.0;69.06;22.27;750.0;27.0;723.0;189.0;3.6;24220.0;;2.6;-18.35;15500.0;45225.0;3.05;37;1501;13.0;669.0;1598.0
2024_legi_t1;2024;legi;69201;Sainte-Foy-L'Argentière;Extreme droite;16.52;2.23;10.04;57.14;0.45;6.7;6.25;Extreme droite;52.7;;0.67;1292.0;769.964053104515;663.693989410247;90.2292993630576;838.96;1.54;561.788268855147;68.3265623292559;493.461706525891;184.925139946706;12.16;20920.0;;2.6;-18.35;15500.0;45225.0;3.05;47;1245;12.0;591.0;1173.0
2024_legi_t1;2024;legi;69202;Sainte-Foy-Lès-Lyon;Centre;22.03;2.96;15.54;32.24;0.38;16.67;8.18;Centre;63.48;;2.0;21893.0;10788.1474102924;10033.1258955015;579.80023704497;3205.42;6.83;9522.06025075995;899.767523567786;8622.29272719216;2862.0122786648;9.45;28780.0;;2.5;-23.1;14250.0;58940.0;4.1;2296;19597;933.0;9650.0;21747.0
2024_legi_t1;2024;legi;69203;Saint-Genis-L'Argentière;Extreme droite;13.73;3.68;12.25;49.75;0.74;8.09;9.07;Extreme droite;57.7;;2.7;986.0;499.568016020388;447.424971540501;20.6399551066217;92.58;10.65;501.205279830892;52.1839685392874;449.021311291605;102.097032930455;10.41;23380.0;;2.6;-18.35;15500.0;45225.0;3.05;33;953;0.0;391.0;901.0
2024_legi_t1;2024;legi;69204;Saint-Genis-Laval;Centre;19.28;3.21;11.29;36.38;0.33;15.88;11.39;Extreme droite;62.17;;2.24;21329.0;9821.79844274237;9278.28174569545;403.536541959057;1650.85;12.92;9677.88066079221;950.667680539718;8727.21298025249;3270.77640540293;9.82;26810.0;;2.4;-19.6;13790.0;48670.0;3.5;2228;19101;1098.0;8896.0;21267.0
2024_legi_t1;2024;legi;69205;Saint-Genis-Les-Ollières;Centre;20.8;3.56;12.06;36.37;0.25;17.65;6.87;Centre;63.83;;2.45;5370.0;2225.72281804488;2108.18356983952;93.6153304290533;1435.83;3.74;2489.77906752648;148.996860580868;2340.78220694561;717.264409528244;5.98;30290.0;;2.3;-20.3;16230.0;51400.0;3.2;391;4979;166.0;2082.0;5319.0
2024_legi_t1;2024;legi;69206;Saint-Georges-De-Reneins;Extreme droite;13.97;2.39;10.06;54.76;0.44;9.52;6.53;Extreme droite;53.96;;2.34;4533.0;2165.83679446407;1915.57684111534;201.250712484601;164.9;27.49;2258.94549148848;188.279985051749;2070.66550643673;580.489587322204;8.33;25200.0;;2.1;-17.4;15450.0;41350.0;2.7;205;4328;195.0;1851.0;4436.0
2024_legi_t1;2024;legi;69207;Saint-Germain-Au-Mont-D'Or;Gauche;15.13;2.79;8.44;39.41;0.4;20.46;11.54;Gauche;57.53;;1.83;3037.0;1353.78796758673;1285.48366254382;57.9551679151885;559.3;5.43;1497.90373986512;144.470710488145;1353.43302937698;355.703422328785;9.64;27110.0;;3.3;-18.8;14670.0;46920.0;3.2;182;2855;130.0;1206.0;2983.0
2024_legi_t1;2024;legi;69208;Saint-Germain-Nuelles;Extreme droite;16.96;3.12;13.2;41.89;0.46;13.75;7.79;Extreme droite;61.95;;2.84;2252.0;951.843105386593;877.519964346891;33.0325071287565;263.7;8.54;1098.97074853865;56.5448740934518;1042.4258744452;263.185224026672;5.15;28890.0;;2.6;-18.9;18950.0;49660.0;2.6;69;2183;32.0;861.0;2298.0
2024_legi_t1;2024;legi;69209;Saint-Igny-De-Vers;Extreme droite;10.42;2.92;9.58;64.17;0.42;7.92;3.33;Extreme droite;51.84;;1.25;581.0;413.571807795567;257.251587384405;53.1087928319971;21.24;27.35;201.387413267566;9.94768712504661;191.439726142519;77.8164939670122;4.94;22390.0;;2.6;-18.35;15500.0;45225.0;3.05;4;577;0.0;253.0;495.0
2024_legi_t1;2024;legi;69212;Saint-Jean-Des-Vignes;Extreme droite;16.52;4.46;11.16;45.09;0.89;14.73;5.36;Extreme droite;60.64;;1.79;472.0;214.82358685535;199.547384243053;8.14730805989172;183.66;2.57;212.239897722646;16.5022179307566;195.73767979189;52.1956293712472;7.78;30230.0;;2.6;-18.35;15500.0;45225.0;3.05;6;466;0.0;197.0;490.0
2024_legi_t1;2024;legi;69214;Saint-Jean-La-Bussière;Extreme droite;12.55;3.86;11.2;53.09;0.0;9.65;7.72;Extreme droite;59.98;;1.93;1175.0;546.996768524483;485.325685939114;46.5060622774909;75.9;15.48;565.217133049265;38.3942485301716;526.822884519093;176.310721973862;6.79;23570.0;;2.6;-18.35;15500.0;45225.0;3.05;43;1132;27.0;468.0;1179.0
2024_legi_t1;2024;legi;69215;Saint-Julien;Extreme droite;17.0;3.13;8.28;53.24;0.22;13.2;2.91;Extreme droite;63.25;;2.01;936.0;429.979378937139;373.636578556986;17.8647903644389;135.85;6.89;430.946256345759;20.5519413846937;410.394314961065;119.657704352009;4.77;27530.0;;2.6;-18.35;15500.0;45225.0;3.05;27;909;0.0;362.0;901.0
