id_election;id_brut_miom;code_departement;libelle_departement;code_commune;libelle_commune;code_circonscription;libelle_circonscription;code_bv;inscrits;abstentions;votants;nuls;exprimes;ratio_abstentions_inscrits;ratio_votants_inscrits;ratio_nuls_inscrits;ratio_nuls_votants;ratio_exprimes_inscrits;ratio_exprimes_votants;annee;type_election;tour;taux_participation
2022_pres_t1;69149_0016;69;Rhône;69149;Oullins;12;12ème circonscription;0016;836;149;687;2;681;17.82;82.18;0.24;0.29;81.46;99.13;2022;pres;1;82.18
2022_pres_t1;69149_0017;69;Rhône;69149;Oullins;12;12ème circonscription;0017;841;247;594;4;582;29.37;70.63;0.48;0.67;69.2;97.98;2022;pres;1;70.63
2022_pres_t1;69149_0018;69;Rhône;69149;Oullins;12;12ème circonscription;0018;907;190;717;1;712;20.95;79.05;0.11;0.14;78.5;99.3;2022;pres;1;79.05
2022_pres_t1;69149_0019;69;Rhône;69149;Oullins;12;12ème circonscription;0019;923;229;694;4;686;24.81;75.19;0.43;0.58;74.32;98.85;2022;pres;1;75.19
2022_pres_t1;69149_0020;69;Rhône;69149;Oullins;12;12ème circonscription;0020;1002;215;787;4;772;21.46;78.54;0.4;0.51;77.05;98.09;2022;pres;1;78.54
2022_pres_t1;69151_0001;69;Rhône;69151;Le Perréon;09;9ème circonscription;0001;1088;172;916;1;901;15.81;84.19;0.09;0.11;82.81;98.36;2022;pres;1;84.19
2022_pres_t1;69152_0001;69;Rhône;69152;Pierre-Bénite;12;12ème circonscription;0001;896;303;593;2;583;33.82;66.18;0.22;0.34;65.07;98.31;2022;pres;1;66.18
2022_pres_t1;69152_0002;69;Rhône;69152;Pierre-Bénite;12;12ème circonscription;0002;851;224;627;2;618;26.32;73.68;0.24;0.32;72.62;98.56;2022;pres;1;73.68
2022_pres_t1;69152_0003;69;Rhône;69152;Pierre-Bénite;12;12ème circonscription;0003;986;360;626;2;616;36.51;63.49;0.2;0.32;62.47;98.4;2022;pres;1;63.49
2022_pres_t1;69152_0004;69;Rhône;69152;Pierre-Bénite;12;12ème circonscription;0004;838;191;647;2;634;22.79;77.21;0.24;0.31;75.66;97.99;2022;pres;1;77.21
2022_pres_t1;69152_0005;69;Rhône;69152;Pierre-Bénite;12;12ème circonscription;0005;814;249;565;4;554;30.59;69.41;0.49;0.71;68.06;98.05;2022;pres;1;69.41
2022_pres_t1;69152_0006;69;Rhône;69152;Pierre-Bénite;12;12ème circonscription;0006;1098;370;728;5;718;33.7;66.3;0.46;0.69;65.39;98.63;2022;pres;1;66.3
2022_pres_t1;69152_0007;69;Rhône;69152;Pierre-Bénite;12;12ème circonscription;0007;905;195;710;4;693;21.55;78.45;0.44;0.56;76.57;97.61;2022;pres;1;78.45
2022_pres_t1;69153_0001;69;Rhône;69153;Poleymieux-Au-Mont-D'Or;05;5ème circonscription;0001;838;103;735;4;722;12.29;87.71;0.48;0.54;86.16;98.23;2022;pres;1;87.71
2022_pres_t1;69154_0001;69;Rhône;69154;Pollionnay;10;10ème circonscription;0001;899;140;759;6;742;15.57;84.43;0.67;0.79;82.54;97.76;2022;pres;1;84.43
2022_pres_t1;69154_0002;69;Rhône;69154;Pollionnay;10;10ème circonscription;0002;886;113;773;1;759;12.75;87.25;0.11;0.13;85.67;98.19;2022;pres;1;87.25
2022_pres_t1;69155_0001;69;Rhône;69155;Pomeys;10;10ème circonscription;0001;924;155;769;3;752;16.77;83.23;0.32;0.39;81.39;97.79;2022;pres;1;83.23
2022_pres_t1;69156_0001;69;Rhône;69156;Pommiers;09;9ème circonscription;0001;1074;169;905;5;882;15.74;84.26;0.47;0.55;82.12;97.46;2022;pres;1;84.26
2022_pres_t1;69156_0002;69;Rhône;69156;Pommiers;09;9ème circonscription;0002;953;154;799;2;788;16.16;83.84;0.21;0.25;82.69;98.62;2022;pres;1;83.84
2022_pres_t1;69157_0001;69;Rhône;69157;Vindry-Sur-Turdine;08;8ème circonscription;0001;1040;252;788;1;774;24.23;75.77;0.1;0.13;74.42;98.22;2022;pres;1;75.77
2022_pres_t1;69157_0002;69;Rhône;69157;Vindry-Sur-Turdine;08;8ème circonscription;0002;1001;209;792;4;770;20.88;79.12;0.4;0.51;76.92;97.22;2022;pres;1;79.12
2022_pres_t1;69157_0003;69;Rhône;69157;Vindry-Sur-Turdine;08;8ème circonscription;0003;381;47;334;1;325;12.34;87.66;0.26;0.3;85.3;97.31;2022;pres;1;87.66
2022_pres_t1;69157_0004;69;Rhône;69157;Vindry-Sur-Turdine;08;8ème circonscription;0004;881;133;748;4;733;15.1;84.9;0.45;0.53;83.2;97.99;2022;pres;1;84.9
2022_pres_t1;69157_0005;69;Rhône;69157;Vindry-Sur-Turdine;08;8ème circonscription;0005;630;98;532;2;522;15.56;84.44;0.32;0.38;82.86;98.12;2022;pres;1;84.44
2022_pres_t1;69159_0004;69;Rhône;69159;Porte Des Pierres Dorées;08;8ème circonscription;0004;550;70;480;4;468;12.73;87.27;0.73;0.83;85.09;97.5;2022;pres;1;87.27
2022_pres_t1;69159_0001;69;Rhône;69159;Porte Des Pierres Dorées;09;9ème circonscription;0001;781;127;654;2;639;16.26;83.74;0.26;0.31;81.82;97.71;2022;pres;1;83.74
2022_pres_t1;69159_0002;69;Rhône;69159;Porte Des Pierres Dorées;09;9ème circonscription;0002;1056;188;868;0;853;17.8;82.2;0.0;0.0;80.78;98.27;2022;pres;1;82.2
2022_pres_t1;69159_0003;69;Rhône;69159;Porte Des Pierres Dorées;09;9ème circonscription;0003;659;115;544;7;532;17.45;82.55;1.06;1.29;80.73;97.79;2022;pres;1;82.55
2022_pres_t1;69160_0001;69;Rhône;69160;Poule-Les-Echarmeaux;08;8ème circonscription;0001;832;158;674;4;656;18.99;81.01;0.48;0.59;78.85;97.33;2022;pres;1;81.01
2022_pres_t1;69161_0001;69;Rhône;69161;Propières;09;9ème circonscription;0001;402;102;300;1;294;25.37;74.63;0.25;0.33;73.13;98.0;2022;pres;1;74.63
2022_pres_t1;69162_0001;69;Rhône;69162;Quincié-En-Beaujolais;09;9ème circonscription;0001;1042;205;837;2;810;19.67;80.33;0.19;0.24;77.74;96.77;2022;pres;1;80.33
2022_pres_t1;69163_0001;69;Rhône;69163;Quincieux;05;5ème circonscription;0001;730;141;589;1;580;19.32;80.68;0.14;0.17;79.45;98.47;2022;pres;1;80.68
2022_pres_t1;69163_0002;69;Rhône;69163;Quincieux;05;5ème circonscription;0002;926;146;780;5;767;15.77;84.23;0.54;0.64;82.83;98.33;2022;pres;1;84.23
2022_pres_t1;69163_0003;69;Rhône;69163;Quincieux;05;5ème circonscription;0003;914;150;764;3;746;16.41;83.59;0.33;0.39;81.62;97.64;2022;pres;1;83.59
2022_pres_t1;69164_0001;69;Rhône;69164;Ranchal;08;8ème circonscription;0001;276;67;209;0;203;24.28;75.72;0.0;0.0;73.55;97.13;2022;pres;1;75.72
2022_pres_t1;69165_0001;69;Rhône;69165;Régnié-Durette;09;9ème circonscription;0001;801;118;683;5;662;14.73;85.27;0.62;0.73;82.65;96.93;2022;pres;1;85.27
2022_pres_t1;69166_0001;69;Rhône;69166;Riverie;11;11ème circonscription;0001;188;28;160;1;158;14.89;85.11;0.53;0.62;84.04;98.75;2022;pres;1;85.11
2022_pres_t1;69167_0001;69;Rhône;69167;Rivolet;09;9ème circonscription;0001;457;62;395;0;389;13.57;86.43;0.0;0.0;85.12;98.48;2022;pres;1;86.43
2022_pres_t1;69168_0001;69;Rhône;69168;Rochetaillée-Sur-Saône;05;5ème circonscription;0001;971;153;818;3;806;15.76;84.24;0.31;0.37;83.01;98.53;2022;pres;1;84.24
2022_pres_t1;69169_0001;69;Rhône;69169;Ronno;08;8ème circonscription;0001;540;83;457;6;443;15.37;84.63;1.11;1.31;82.04;96.94;2022;pres;1;84.63
2022_pres_t1;69170_0001;69;Rhône;69170;Rontalon;11;11ème circonscription;0001;882;156;726;3;702;17.69;82.31;0.34;0.41;79.59;96.69;2022;pres;1;82.31
2022_pres_t1;69171_0001;69;Rhône;69171;Sain-Bel;08;8ème circonscription;0001;740;158;582;3;570;21.35;78.65;0.41;0.52;77.03;97.94;2022;pres;1;78.65
2022_pres_t1;69171_0002;69;Rhône;69171;Sain-Bel;08;8ème circonscription;0002;960;206;754;3;734;21.46;78.54;0.31;0.4;76.46;97.35;2022;pres;1;78.54
2022_pres_t1;69172_0001;69;Rhône;69172;Salles-Arbuissonnas-En-Beaujolais;09;9ème circonscription;0001;611;106;505;4;493;17.35;82.65;0.65;0.79;80.69;97.62;2022;pres;1;82.65
2022_pres_t1;69173_0001;69;Rhône;69173;Sarcey;08;8ème circonscription;0001;756;137;619;3;607;18.12;81.88;0.4;0.48;80.29;98.06;2022;pres;1;81.88
2022_pres_t1;69174_0001;69;Rhône;69174;Les Sauvages;08;8ème circonscription;0001;491;103;388;5;375;20.98;79.02;1.02;1.29;76.37;96.65;2022;pres;1;79.02
2022_pres_t1;69175_0001;69;Rhône;69175;Savigny;08;8ème circonscription;0001;857;122;735;2;720;14.24;85.76;0.23;0.27;84.01;97.96;2022;pres;1;85.76
2022_pres_t1;69175_0002;69;Rhône;69175;Savigny;08;8ème circonscription;0002;704;111;593;0;577;15.77;84.23;0.0;0.0;81.96;97.3;2022;pres;1;84.23
2022_pres_t1;69176_0001;69;Rhône;69176;Soucieu-En-Jarrest;11;11ème circonscription;0001;1049;219;830;1;808;20.88;79.12;0.1;0.12;77.03;97.35;2022;pres;1;79.12
2022_pres_t1;69176_0002;69;Rhône;69176;Soucieu-En-Jarrest;11;11ème circonscription;0002;1197;206;991;2;975;17.21;82.79;0.17;0.2;81.45;98.39;2022;pres;1;82.79
2022_pres_t1;69176_0003;69;Rhône;69176;Soucieu-En-Jarrest;11;11ème circonscription;0003;1125;207;918;7;898;18.4;81.6;0.62;0.76;79.82;97.82;2022;pres;1;81.6
2022_pres_t1;69177_0001;69;Rhône;69177;Sourcieux-Les-Mines;08;8ème circonscription;0001;709;115;594;2;586;16.22;83.78;0.28;0.34;82.65;98.65;2022;pres;1;83.78
2022_pres_t1;69177_0002;69;Rhône;69177;Sourcieux-Les-Mines;08;8ème circonscription;0002;855;134;721;3;714;15.67;84.33;0.35;0.42;83.51;99.03;2022;pres;1;84.33
2022_pres_t1;69178_0001;69;Rhône;69178;Souzy;10;10ème circonscription;0001;530;95;435;2;422;17.92;82.08;0.38;0.46;79.62;97.01;2022;pres;1;82.08
2022_pres_t1;69179_0001;69;Rhône;69179;Beauvallon;11;11ème circonscription;0001;869;142;727;1;701;16.34;83.66;0.12;0.14;80.67;96.42;2022;pres;1;83.66
2022_pres_t1;69179_0002;69;Rhône;69179;Beauvallon;11;11ème circonscription;0002;489;75;414;0;403;15.34;84.66;0.0;0.0;82.41;97.34;2022;pres;1;84.66
2022_pres_t1;69179_0003;69;Rhône;69179;Beauvallon;11;11ème circonscription;0003;665;91;574;5;564;13.68;86.32;0.75;0.87;84.81;98.26;2022;pres;1;86.32
2022_pres_t1;69179_0004;69;Rhône;69179;Beauvallon;11;11ème circonscription;0004;1062;199;863;3;844;18.74;81.26;0.28;0.35;79.47;97.8;2022;pres;1;81.26
2022_pres_t1;69180_0001;69;Rhône;69180;Saint-André-La-Côte;11;11ème circonscription;0001;216;32;184;2;179;14.81;85.19;0.93;1.09;82.87;97.28;2022;pres;1;85.19
2022_pres_t1;69181_0001;69;Rhône;69181;Saint-Appolinaire;08;8ème circonscription;0001;148;25;123;1;118;16.89;83.11;0.68;0.81;79.73;95.93;2022;pres;1;83.11
2022_pres_t1;69182_0001;69;Rhône;69182;Saint-Bonnet-Des-Bruyères;09;9ème circonscription;0001;328;68;260;2;248;20.73;79.27;0.61;0.77;75.61;95.38;2022;pres;1;79.27
2022_pres_t1;69183_0001;69;Rhône;69183;Saint-Bonnet-Le-Troncy;08;8ème circonscription;0001;232;40;192;1;189;17.24;82.76;0.43;0.52;81.47;98.44;2022;pres;1;82.76
2022_pres_t1;69184_0001;69;Rhône;69184;Sainte-Catherine;11;11ème circonscription;0001;726;110;616;3;602;15.15;84.85;0.41;0.49;82.92;97.73;2022;pres;1;84.85
2022_pres_t1;69186_0001;69;Rhône;69186;Saint-Clément-De-Vers;09;9ème circonscription;0001;195;36;159;2;155;18.46;81.54;1.03;1.26;79.49;97.48;2022;pres;1;81.54
2022_pres_t1;69187_0001;69;Rhône;69187;Saint-Clément-Les-Places;10;10ème circonscription;0001;488;72;416;5;403;14.75;85.25;1.02;1.2;82.58;96.88;2022;pres;1;85.25
2022_pres_t1;69188_0001;69;Rhône;69188;Saint-Clément-Sous-Valsonne;08;8ème circonscription;0001;579;121;458;3;445;20.9;79.1;0.52;0.66;76.86;97.16;2022;pres;1;79.1
2022_pres_t1;69189_0001;69;Rhône;69189;Sainte-Colombe;11;11ème circonscription;0001;768;199;569;4;556;25.91;74.09;0.52;0.7;72.4;97.72;2022;pres;1;74.09
2022_pres_t1;69189_0002;69;Rhône;69189;Sainte-Colombe;11;11ème circonscription;0002;784;143;641;1;634;18.24;81.76;0.13;0.16;80.87;98.91;2022;pres;1;81.76
2022_pres_t1;69190_0001;69;Rhône;69190;Sainte-Consorce;10;10ème circonscription;0001;1631;277;1354;7;1328;16.98;83.02;0.43;0.52;81.42;98.08;2022;pres;1;83.02
2022_pres_t1;69191_0001;69;Rhône;69191;Saint-Cyr-Au-Mont-D'Or;05;5ème circonscription;0001;921;152;769;4;757;16.5;83.5;0.43;0.52;82.19;98.44;2022;pres;1;83.5
2022_pres_t1;69191_0002;69;Rhône;69191;Saint-Cyr-Au-Mont-D'Or;05;5ème circonscription;0002;995;165;830;1;823;16.58;83.42;0.1;0.12;82.71;99.16;2022;pres;1;83.42
2022_pres_t1;69191_0003;69;Rhône;69191;Saint-Cyr-Au-Mont-D'Or;05;5ème circonscription;0003;1154;207;947;1;935;17.94;82.06;0.09;0.11;81.02;98.73;2022;pres;1;82.06
2022_pres_t1;69191_0004;69;Rhône;69191;Saint-Cyr-Au-Mont-D'Or;05;5ème circonscription;0004;944;212;732;0;723;22.46;77.54;0.0;0.0;76.59;98.77;2022;pres;1;77.54
2022_pres_t1;69191_0005;69;Rhône;69191;Saint-Cyr-Au-Mont-D'Or;05;5ème circonscription;0005;957;179;778;1;770;18.7;81.3;0.1;0.13;80.46;98.97;2022;pres;1;81.3
2022_pres_t1;69192_0001;69;Rhône;69192;Saint-Cyr-Le-Chatoux;09;9ème circonscription;0001;131;7;124;1;121;5.34;94.66;0.76;0.81;92.37;97.58;2022;pres;1;94.66
2022_pres_t1;69193_0001;69;Rhône;69193;Saint-Cyr-Sur-Le-Rhône;11;11ème circonscription;0001;1091;168;923;4;912;15.4;84.6;0.37;0.43;83.59;98.81;2022;pres;1;84.6
2022_pres_t1;69194_0001;69;Rhône;69194;Saint-Didier-Au-Mont-D'Or;05;5ème circonscription;0001;939;167;772;3;765;17.78;82.22;0.32;0.39;81.47;99.09;2022;pres;1;82.22
2022_pres_t1;69194_0002;69;Rhône;69194;Saint-Didier-Au-Mont-D'Or;05;5ème circonscription;0002;1127;149;978;2;970;13.22;86.78;0.18;0.2;86.07;99.18;2022;pres;1;86.78
2022_pres_t1;69194_0003;69;Rhône;69194;Saint-Didier-Au-Mont-D'Or;05;5ème circonscription;0003;862;145;717;4;708;16.82;83.18;0.46;0.56;82.13;98.74;2022;pres;1;83.18
2022_pres_t1;69194_0004;69;Rhône;69194;Saint-Didier-Au-Mont-D'Or;05;5ème circonscription;0004;995;176;819;1;808;17.69;82.31;0.1;0.12;81.21;98.66;2022;pres;1;82.31
2022_pres_t1;69194_0005;69;Rhône;69194;Saint-Didier-Au-Mont-D'Or;05;5ème circonscription;0005;1130;181;949;1;938;16.02;83.98;0.09;0.11;83.01;98.84;2022;pres;1;83.98
2022_pres_t1;69194_0006;69;Rhône;69194;Saint-Didier-Au-Mont-D'Or;05;5ème circonscription;0006;847;156;691;2;686;18.42;81.58;0.24;0.29;80.99;99.28;2022;pres;1;81.58
2022_pres_t1;69196_0001;69;Rhône;69196;Saint-Didier-Sur-Beaujeu;09;9ème circonscription;0001;471;94;377;1;367;19.96;80.04;0.21;0.27;77.92;97.35;2022;pres;1;80.04
2022_pres_t1;69197_0001;69;Rhône;69197;Saint-Etienne-Des-Oullières;09;9ème circonscription;0001;891;197;694;5;676;22.11;77.89;0.56;0.72;75.87;97.41;2022;pres;1;77.89
2022_pres_t1;69197_0002;69;Rhône;69197;Saint-Etienne-Des-Oullières;09;9ème circonscription;0002;844;175;669;8;652;20.73;79.27;0.95;1.2;77.25;97.46;2022;pres;1;79.27
2022_pres_t1;69198_0001;69;Rhône;69198;Saint-Etienne-La-Varenne;09;9ème circonscription;0001;603;103;500;0;490;17.08;82.92;0.0;0.0;81.26;98.0;2022;pres;1;82.92
2022_pres_t1;69199_0001;69;Rhône;69199;Saint-Fons;14;14ème circonscription;0001;822;282;540;2;532;34.31;65.69;0.24;0.37;64.72;98.52;2022;pres;1;65.69
2022_pres_t1;69199_0002;69;Rhône;69199;Saint-Fons;14;14ème circonscription;0002;796;297;499;3;489;37.31;62.69;0.38;0.6;61.43;98.0;2022;pres;1;62.69
2022_pres_t1;69199_0003;69;Rhône;69199;Saint-Fons;14;14ème circonscription;0003;907;314;593;4;580;34.62;65.38;0.44;0.67;63.95;97.81;2022;pres;1;65.38
2022_pres_t1;69199_0004;69;Rhône;69199;Saint-Fons;14;14ème circonscription;0004;986;385;601;3;593;39.05;60.95;0.3;0.5;60.14;98.67;2022;pres;1;60.95
2022_pres_t1;69199_0005;69;Rhône;69199;Saint-Fons;14;14ème circonscription;0005;792;321;471;4;461;40.53;59.47;0.51;0.85;58.21;97.88;2022;pres;1;59.47
2022_pres_t1;69199_0006;69;Rhône;69199;Saint-Fons;14;14ème circonscription;0006;503;239;264;1;261;47.51;52.49;0.2;0.38;51.89;98.86;2022;pres;1;52.49
2022_pres_t1;69199_0007;69;Rhône;69199;Saint-Fons;14;14ème circonscription;0007;702;258;444;1;439;36.75;63.25;0.14;0.23;62.54;98.87;2022;pres;1;63.25
2022_pres_t1;69199_0008;69;Rhône;69199;Saint-Fons;14;14ème circonscription;0008;496;185;311;3;300;37.3;62.7;0.6;0.96;60.48;96.46;2022;pres;1;62.7
2022_pres_t1;69199_0009;69;Rhône;69199;Saint-Fons;14;14ème circonscription;0009;637;213;424;1;415;33.44;66.56;0.16;0.24;65.15;97.88;2022;pres;1;66.56
2022_pres_t1;69199_0010;69;Rhône;69199;Saint-Fons;14;14ème circonscription;0010;894;405;489;2;478;45.3;54.7;0.22;0.41;53.47;97.75;2022;pres;1;54.7
2022_pres_t1;69199_0011;69;Rhône;69199;Saint-Fons;14;14ème circonscription;0011;1038;426;612;4;598;41.04;58.96;0.39;0.65;57.61;97.71;2022;pres;1;58.96
2022_pres_t1;69200_0001;69;Rhône;69200;Saint-Forgeux;08;8ème circonscription;0001;637;142;495;3;481;22.29;77.71;0.47;0.61;75.51;97.17;2022;pres;1;77.71
2022_pres_t1;69200_0002;69;Rhône;69200;Saint-Forgeux;08;8ème circonscription;0002;566;123;443;2;433;21.73;78.27;0.35;0.45;76.5;97.74;2022;pres;1;78.27
2022_pres_t1;69201_0001;69;Rhône;69201;Sainte-Foy-L'Argentière;10;10ème circonscription;0001;916;239;677;3;648;26.09;73.91;0.33;0.44;70.74;95.72;2022;pres;1;73.91
2022_pres_t1;69202_0001;69;Rhône;69202;Sainte-Foy-Lès-Lyon;12;12ème circonscription;0001;771;108;663;1;655;14.01;85.99;0.13;0.15;84.95;98.79;2022;pres;1;85.99
2022_pres_t1;69202_0002;69;Rhône;69202;Sainte-Foy-Lès-Lyon;12;12ème circonscription;0002;852;117;735;11;712;13.73;86.27;1.29;1.5;83.57;96.87;2022;pres;1;86.27
2022_pres_t1;69202_0003;69;Rhône;69202;Sainte-Foy-Lès-Lyon;12;12ème circonscription;0003;781;103;678;1;674;13.19;86.81;0.13;0.15;86.3;99.41;2022;pres;1;86.81
2022_pres_t1;69202_0004;69;Rhône;69202;Sainte-Foy-Lès-Lyon;12;12ème circonscription;0004;889;133;756;1;752;14.96;85.04;0.11;0.13;84.59;99.47;2022;pres;1;85.04
2022_pres_t1;69202_0005;69;Rhône;69202;Sainte-Foy-Lès-Lyon;12;12ème circonscription;0005;728;115;613;2;609;15.8;84.2;0.27;0.33;83.65;99.35;2022;pres;1;84.2
2022_pres_t1;69202_0006;69;Rhône;69202;Sainte-Foy-Lès-Lyon;12;12ème circonscription;0006;752;122;630;3;614;16.22;83.78;0.4;0.48;81.65;97.46;2022;pres;1;83.78
2022_pres_t1;69202_0007;69;Rhône;69202;Sainte-Foy-Lès-Lyon;12;12ème circonscription;0007;1052;136;916;0;907;12.93;87.07;0.0;0.0;86.22;99.02;2022;pres;1;87.07
2022_pres_t1;69202_0008;69;Rhône;69202;Sainte-Foy-Lès-Lyon;12;12ème circonscription;0008;858;149;709;3;695;17.37;82.63;0.35;0.42;81.0;98.03;2022;pres;1;82.63
2022_pres_t1;69202_0009;69;Rhône;69202;Sainte-Foy-Lès-Lyon;12;12ème circonscription;0009;797;169;628;1;625;21.2;78.8;0.13;0.16;78.42;99.52;2022;pres;1;78.8
2022_pres_t1;69202_0010;69;Rhône;69202;Sainte-Foy-Lès-Lyon;12;12ème circonscription;0010;648;163;485;4;476;25.15;74.85;0.62;0.82;73.46;98.14;2022;pres;1;74.85
2022_pres_t1;69202_0011;69;Rhône;69202;Sainte-Foy-Lès-Lyon;12;12ème circonscription;0011;725;189;536;0;525;26.07;73.93;0.0;0.0;72.41;97.95;2022;pres;1;73.93
2022_pres_t1;69202_0012;69;Rhône;69202;Sainte-Foy-Lès-Lyon;12;12ème circonscription;0012;953;172;781;1;766;18.05;81.95;0.1;0.13;80.38;98.08;2022;pres;1;81.95
2022_pres_t1;69202_0013;69;Rhône;69202;Sainte-Foy-Lès-Lyon;12;12ème circonscription;0013;750;124;626;5;610;16.53;83.47;0.67;0.8;81.33;97.44;2022;pres;1;83.47
2022_pres_t1;69202_0014;69;Rhône;69202;Sainte-Foy-Lès-Lyon;12;12ème circonscription;0014;922;172;750;2;738;18.66;81.34;0.22;0.27;80.04;98.4;2022;pres;1;81.34
2022_pres_t1;69202_0015;69;Rhône;69202;Sainte-Foy-Lès-Lyon;12;12ème circonscription;0015;776;153;623;3;610;19.72;80.28;0.39;0.48;78.61;97.91;2022;pres;1;80.28
